"SerialNo","ReadingDate","Import Wh Total","Q3 Wh Total","Current Main Maximum","Current Main Minimum","Signal Strength","Voltage Main Maximum","Q1 Wh Total","Voltage Total","System Frequency","Q4 Wh Total","Apparant Power Total (VA)","Voltage Main Minimum","Q2 Wh Total","Export Wh Total"
 212175526 ,"24/05/2013 13:30:00", 0 , 0 , 0 , 0.33 , 3.164 , 241.071 , 0 , 0.038 , 62.183 , 0.009 , 0 , 244.122 , 0 , 0 
 212175526 ,"24/05/2013 13:40:00", 0 , 0 , 0 , 0 , 2.67 , 242.123 , 0 , 0 , 0 , 0 , 0 , 244.153 , 0 , 0 
 212175526 ,"24/05/2013 13:50:00", 0 , 0 , 0 , 0 , 2.725 , 240.278 , 0 , 0 , 0 , 0 , 0 , 242.576 , 0 , 0 
 212175526 ,"24/05/2013 14:00:00", 0 , 0 , 0 , 0 , 2.769 , 239.505 , 0 , 0 , 0 , 0 , 0 , 242.288 , 0 , 0 
 212175526 ,"24/05/2013 14:10:00", 0 , 0 ,-53.91 , 0.11 , 2.758 , 238.588 , 0 , 0.079 , 0 , 0 , 0 , 242.061 , 0 , 0 
 212175526 ,"24/05/2013 14:20:00", 0 , 0 , 0 , 0 , 2.758 , 240.896 , 0 , 0 , 0 , 0 , 0 , 242.082 , 0 , 0 
 212175526 ,"24/05/2013 14:30:00", 0 , 0 , 0 , 0 , 2.703 , 239.804 , 0 , 0 , 0 , 0 , 0 , 242.112 , 0 , 0 
 212175526 ,"24/05/2013 14:40:00", 0 , 0 , 0 , 0 , 2.714 , 241.051 , 0 , 0 , 0 , 0 , 0 , 242.607 , 0 , 0 
 212175526 ,"24/05/2013 14:50:00", 0 , 0 , 0 , 0 , 2.703 , 240.031 , 0 , 0 , 0 , 0 , 0 , 242.164 , 0 , 0 
 212175526 ,"24/05/2013 15:00:00", 0 , 0 , 0 , 0 , 2.703 , 240.587 , 0 , 0 , 0 , 0 , 0 , 243.092 , 0 , 0 
 212175526 ,"24/05/2013 15:10:00", 0 , 0 ,-78.695 , 0.099 , 2.725 , 239.835 , 0 , 0.076 , 0 , 0 , 0 , 242.844 , 0 , 0 
 212175526 ,"24/05/2013 15:20:00", 0 , 0 , 0 , 0 , 2.725 , 241.638 , 0 , 0 , 0 , 0 , 0 , 242.989 , 0 , 0 
 212175526 ,"24/05/2013 15:30:00", 0 , 0 ,-236.459 , 0.901 , 2.758 , 240.618 , 0 , 0.06 , 296.301 , 0 , 0 , 242.494 , 0 , 0 
 212175526 ,"24/05/2013 15:40:00", 0 , 0 , 0 , 0 , 2.758 , 238.505 , 0 , 0 , 0 , 0 , 0 , 241.339 , 0 , 0 
 212175526 ,"24/05/2013 15:50:00", 0 , 0 , 0 , 0 , 2.736 , 238.351 , 0 , 0 , 0 , 0 , 0 , 240.762 , 0 , 0 
 212175526 ,"24/05/2013 16:00:00", 0 , 0 , 0 , 0 , 2.78 , 238.701 , 0 , 0 , 0 , 0 , 0 , 241.051 , 0 , 0 
 212175526 ,"24/05/2013 16:10:00", 0 , 0 ,-72.444 , 0.231 , 2.78 , 238.649 , 0 , 0.079 , 19.874 , 0 , 0 , 241.886 , 0 , 0 
 212175526 ,"24/05/2013 16:20:00", 0 , 0 , 0 , 0 , 2.791 , 239.34 , 0 , 0 , 0 , 0 , 0 , 241.298 , 0 , 0 
 212175526 ,"24/05/2013 16:30:00", 0 , 0 , 0 , 0 , 2.813 , 239.34 , 0 , 0 , 0 , 0 , 0 , 240.525 , 0 , 0 
 212175526 ,"24/05/2013 16:40:00", 0 , 0 , 0 , 0 , 2.78 , 239.175 , 0 , 0 , 0 , 0 , 0 , 241.061 , 0 , 0 
 212175526 ,"24/05/2013 16:50:00", 0 , 0 , 0 , 0 , 2.802 , 239.958 , 0 , 0 , 0 , 0 , 0 , 241.484 , 0 , 0 
 212175526 ,"24/05/2013 17:00:00", 0 , 0 , 0 , 0 , 2.78 , 239.051 , 0 , 0 , 0 , 0 , 0 , 241.03 , 0 , 0 
 212175526 ,"24/05/2013 17:10:00", 0 , 0 ,-50.383 , 0.11 , 2.78 , 236.392 , 0 , 0.057 , 0 , 0 , 0 , 240.072 , 0 , 0 
 212175526 ,"24/05/2013 17:20:00", 0 , 0 , 0 , 0 , 2.758 , 238.144 , 0 , 0 , 0 , 0 , 0 , 242.03 , 0 , 0 
 212175526 ,"24/05/2013 17:30:00", 0 , 0 ,-282.502 , 1.428 , 2.791 , 241.185 , 0 , 0.076 , 226.549 , 0 , 0 , 242.432 , 0 , 0 
 212175526 ,"24/05/2013 17:40:00", 0 , 0 , 0 , 0.143 , 2.769 , 238.68 , 0 , 0.057 , 158.895 , 0 , 0 , 241.113 , 0 , 0 
 212175526 ,"24/05/2013 17:50:00", 0 , 0 , 0 , 0 , 2.736 , 239.175 , 0 , 0 , 0 , 0 , 0 , 240.979 , 0 , 0 
 212175526 ,"24/05/2013 18:00:00", 0 , 0 , 0 , 0 , 2.758 , 237.835 , 0 , 0 , 0 , 0 , 0 , 240.742 , 0 , 0 
 212175526 ,"24/05/2013 18:10:00", 0 , 0 ,-101.942 , 0.099 , 2.769 , 236.464 , 0 , 0.087 , 0 , 0 , 0 , 238.67 , 0 , 0 
 212175526 ,"24/05/2013 18:20:00", 0 , 0 , 0 , 0 , 2.703 , 237.052 , 0 , 0 , 0 , 0 , 0 , 239.247 , 0 , 0 
 212175526 ,"24/05/2013 18:30:00", 0 , 0 , 0 , 0 , 2.692 , 237.052 , 0 , 0 , 0 , 0 , 0 , 238.742 , 0 , 0 
 212175526 ,"24/05/2013 18:40:00", 0 , 0 , 0 , 0 , 2.703 , 234.846 , 0 , 0 , 0 , 0 , 0 , 237.66 , 0 , 0 
 212175526 ,"24/05/2013 18:50:00", 0 , 0 , 0 , 0 , 2.637 , 234.053 , 0 , 0 , 0 , 0 , 0 , 237.639 , 0 , 0 
 212175526 ,"24/05/2013 19:00:00", 0 , 0 , 0 , 0 , 2.637 , 235.155 , 0 , 0 , 0 , 0 , 0 , 238.526 , 0 , 0 
 212175526 ,"24/05/2013 19:10:00", 0 , 0 ,-97.416 , 0.209 , 2.626 , 237.846 , 0 , 0.072 , 0 , 0 , 0 , 240.36 , 0 , 0 
 212175526 ,"24/05/2013 19:20:00", 0 , 0 ,-38.551 , 0.11 , 2.659 , 236.897 , 0 , 0.2 , 0 , 0 , 0 , 238.588 , 0 , 0 
 212175526 ,"24/05/2013 19:30:00", 0 , 0 ,-255.179 , 4.23 , 2.659 , 236.464 , 0 , 0.076 , 220.133 , 0 , 0 , 238 , 0 , 0 
 212175526 ,"24/05/2013 19:40:00", 0 , 0 , 0 , 0 , 2.67 , 236.784 , 0 , 0 , 0 , 0 , 0 , 239.35 , 0 , 0 
 212175526 ,"24/05/2013 19:50:00", 0 , 0 , 0 , 0 , 2.637 , 238.515 , 0 , 0 , 0 , 0 , 0 , 240.814 , 0 , 0 
 212175526 ,"24/05/2013 20:00:00", 0 , 0 , 0 , 0 , 2.659 , 238.979 , 0 , 0 , 0 , 0 , 0 , 241.69 , 0 , 0 
 212175526 ,"24/05/2013 20:10:00", 0 , 0 ,-144.635 , 0.198 , 2.637 , 240.556 , 0 , 0.094 , 0 , 0 , 0 , 241.618 , 0 , 0 
 212175526 ,"24/05/2013 20:20:00", 0 , 0 , 0 , 0 , 2.626 , 238.979 , 0 , 0 , 0 , 0 , 0 , 240.618 , 0 , 0 
 212175526 ,"24/05/2013 20:30:00", 0 , 0 , 0 , 0 , 2.582 , 238.825 , 0 , 0 , 0 , 0 , 0 , 240.257 , 0 , 0 
 212175526 ,"24/05/2013 20:40:00", 0 , 0 , 0 , 0 , 2.571 , 238.351 , 0 , 0 , 0 , 0 , 0 , 239.721 , 0 , 0 
 212175526 ,"24/05/2013 20:50:00", 0 , 0 , 0 , 0 , 2.516 , 238.268 , 0 , 0 , 0 , 0 , 0 , 239.824 , 0 , 0 
 212175526 ,"24/05/2013 21:00:00", 0 , 0 , 0 , 0 , 2.527 , 239.422 , 0 , 0 , 0 , 0 , 0 , 240.298 , 0 , 0 
 212175526 ,"24/05/2013 21:10:00", 0 , 0 ,-72.74 , 0.22 , 2.538 , 237.773 , 0 , 0.076 , 0 , 0 , 0 , 240.36 , 0 , 0 
 212175526 ,"24/05/2013 21:20:00", 0 , 0 , 0 , 0 , 2.549 , 240.298 , 0 , 0 , 0 , 0 , 0 , 241.731 , 0 , 0 
 212175526 ,"24/05/2013 21:30:00", 0 , 0 ,-316.593 , 1.121 , 2.571 , 241.978 , 0 , 0.064 , 225.648 , 0 , 0 , 243.411 , 0 , 0 
 212175526 ,"24/05/2013 21:40:00", 0 , 0 , 0 , 0 , 2.527 , 240.886 , 0 , 0 , 0 , 0 , 0 , 243.081 , 0 , 0 
 212175526 ,"24/05/2013 21:50:00", 0 , 0 , 0 , 0 , 2.604 , 242.525 , 0 , 0 , 0 , 0 , 0 , 243.741 , 0 , 0 
 212175526 ,"24/05/2013 22:00:00", 0 , 0 , 0 , 0 , 2.626 , 241.092 , 0 , 0 , 0 , 0 , 0 , 243.215 , 0 , 0 
 212175526 ,"24/05/2013 22:10:00", 0 , 0 ,-234.031 , 1.571 , 2.703 , 241.02 , 0 , 0.106 , 316.198 , 0 , 0 , 242.648 , 0 , 0 
 212175526 ,"24/05/2013 22:20:00", 0 , 0 , 0 , 0 , 2.637 , 241.669 , 0 , 0 , 0 , 0 , 0 , 242.751 , 0 , 0 
 212175526 ,"24/05/2013 22:30:00", 0 , 0 , 0 , 0 , 2.659 , 241.968 , 0 , 0 , 0 , 0 , 0 , 243.298 , 0 , 0 
 212175526 ,"24/05/2013 22:40:00", 0 , 0 , 0 , 0 , 2.626 , 242.411 , 0 , 0 , 0 , 0 , 0 , 243.174 , 0 , 0 
 212175526 ,"24/05/2013 22:50:00", 0 , 0 , 0 , 0 , 2.527 , 241.597 , 0 , 0 , 0 , 0 , 0 , 242.947 , 0 , 0 
 212175526 ,"24/05/2013 23:00:00", 0 , 0 , 0 , 0 , 2.637 , 242.391 , 0 , 0 , 0 , 0 , 0 , 243.762 , 0 , 0 
 212175526 ,"24/05/2013 23:10:00", 0 , 0 ,-139.669 , 0.187 , 2.615 , 241.102 , 0 , 0.132 , 0 , 0 , 0 , 242.473 , 0 , 0 
 212175526 ,"24/05/2013 23:20:00", 0 , 0 , 0 , 0 , 2.56 , 241.772 , 0 , 0 , 0 , 0 , 0 , 243.04 , 0 , 0 
 212175526 ,"24/05/2013 23:30:00", 0 , 0 , 0 , 0 , 2.626 , 239.041 , 0 , 0 , 0 , 0 , 0 , 242.04 , 0 , 0 
 212175526 ,"24/05/2013 23:40:00", 0 , 0 , 0 , 0 , 2.648 , 237.742 , 0 , 0 , 0 , 0 , 0 , 240.134 , 0 , 0 
 212175526 ,"24/05/2013 23:50:00", 0 , 0 , 0 , 0 , 2.659 , 240.896 , 0 , 0 , 0 , 0 , 0 , 242.04 , 0 , 0 
 212175526 ,25/05/2013 , 0 , 0 ,-19.215 , 0.11 , 2.703 , 240.474 , 0 , 0.079 , 0 , 0 , 0 , 242.36 , 0 , 0 
 212175526 ,"25/05/2013 00:10:00", 0 , 0 ,-180.967 , 1.23 , 2.714 , 241.937 , 0 , 0.185 , 224.209 , 0 , 0 , 242.844 , 0 , 0 
 212175526 ,"25/05/2013 00:20:00", 0 , 0 , 0 , 0 , 2.659 , 239.732 , 0 , 0 , 0 , 0 , 0 , 241.762 , 0 , 0 
 212175526 ,"25/05/2013 00:30:00", 0 , 0 , 0 , 0 , 2.725 , 238.897 , 0 , 0 , 0 , 0 , 0 , 240.298 , 0 , 0 
 212175526 ,"25/05/2013 00:40:00", 0 , 0 , 0 , 0 , 2.681 , 239.752 , 0 , 0 , 0 , 0 , 0 , 240.639 , 0 , 0 
 212175526 ,"25/05/2013 00:50:00", 0 , 0 , 0 , 0 , 2.681 , 239.371 , 0 , 0 , 0 , 0 , 0 , 240.505 , 0 , 0 
 212175526 ,"25/05/2013 01:00:00", 0 , 0 , 0 , 0 , 2.736 , 239.464 , 0 , 0 , 0 , 0 , 0 , 240.721 , 0 , 0 
 212175526 ,"25/05/2013 01:10:00", 0 , 0 ,-137.373 , 0.198 , 2.714 , 240.536 , 0 , 0.17 , 0 , 0 , 0 , 241.267 , 0 , 0 
 212175526 ,"25/05/2013 01:20:00", 0 , 0 , 0 , 0 , 2.747 , 240.721 , 0 , 0 , 0 , 0 , 0 , 241.762 , 0 , 0 
 212175526 ,"25/05/2013 01:30:00", 0 , 0 , 0 , 0 , 2.802 , 241.566 , 0 , 0 , 0 , 0 , 0 , 242.298 , 0 , 0 
 212175526 ,"25/05/2013 01:40:00", 0 , 0 , 0 , 0 , 2.747 , 241.298 , 0 , 0 , 0 , 0 , 0 , 242.36 , 0 , 0 
 212175526 ,"25/05/2013 01:50:00", 0 , 0 , 0 , 0 , 2.703 , 241.917 , 0 , 0 , 0 , 0 , 0 , 242.813 , 0 , 0 
 212175526 ,"25/05/2013 02:00:00", 0 , 0 , 0 , 0 , 2.714 , 242.989 , 0 , 0 , 0 , 0 , 0 , 244.153 , 0 , 0 
 212175526 ,"25/05/2013 02:10:00", 0 , 0 ,-349.739 , 1.615 , 2.714 , 243.143 , 0 , 0.087 , 356.781 , 0 , 0 , 243.999 , 0 , 0 
 212175526 ,"25/05/2013 02:20:00", 0 , 0 , 0 , 0 , 2.714 , 242.535 , 0 , 0 , 0 , 0 , 0 , 243.803 , 0 , 0 
 212175526 ,"25/05/2013 02:30:00", 0 , 0 , 0 , 0 , 2.747 , 242.205 , 0 , 0 , 0 , 0 , 0 , 243.813 , 0 , 0 
 212175526 ,"25/05/2013 02:40:00", 0 , 0 , 0 , 0 , 2.692 , 242.391 , 0 , 0 , 0 , 0 , 0 , 243.277 , 0 , 0 
 212175526 ,"25/05/2013 02:50:00", 0 , 0 , 0 , 0 , 2.67 , 242.638 , 0 , 0 , 0 , 0 , 0 , 243.792 , 0 , 0 
 212175526 ,"25/05/2013 03:00:00", 0 , 0 , 0 , 0 , 2.703 , 243.555 , 0 , 0 , 0 , 0 , 0 , 244.297 , 0 , 0 
 212175526 ,"25/05/2013 03:10:00", 0 , 0 ,-113.972 , 0.209 , 2.659 , 241.144 , 0 , 0.151 , 0 , 0 , 0 , 242.906 , 0 , 0 
 212175526 ,"25/05/2013 03:20:00", 0 , 0 , 0 , 0 , 2.659 , 241.546 , 0 , 0 , 0 , 0 , 0 , 242.648 , 0 , 0 
 212175526 ,"25/05/2013 03:30:00", 0 , 0 , 0 , 0 , 2.692 , 241.793 , 0 , 0 , 0 , 0 , 0 , 242.607 , 0 , 0 
 212175526 ,"25/05/2013 03:40:00", 0 , 0 , 0 , 0 , 2.67 , 241.092 , 0 , 0 , 0 , 0 , 0 , 242.813 , 0 , 0 
 212175526 ,"25/05/2013 03:50:00", 0 , 0 , 0 , 0 , 2.703 , 243.03 , 0 , 0 , 0 , 0 , 0 , 244.143 , 0 , 0 
 212175526 ,"25/05/2013 04:00:00", 0 , 0 , 0 , 0.154 , 2.681 , 242.36 , 0 , 0.042 , 217.189 , 0 , 0 , 243.72 , 0 , 0 
 212175526 ,"25/05/2013 04:10:00", 0 , 0 ,-119.839 , 0.78 , 2.692 , 242.824 , 0 , 0.079 , 15.128 , 0 , 0 , 243.782 , 0 , 0 
 212175526 ,"25/05/2013 04:20:00", 0 , 0 , 0 , 0 , 2.725 , 242.02 , 0 , 0 , 0 , 0 , 0 , 243.267 , 0 , 0 
 212175526 ,"25/05/2013 04:30:00", 0 , 0 , 0 , 0 , 2.681 , 242.246 , 0 , 0 , 0 , 0 , 0 , 243.03 , 0 , 0 
 212175526 ,"25/05/2013 04:40:00", 0 , 0 , 0 , 0 , 2.791 , 242.329 , 0 , 0 , 0 , 0 , 0 , 243.463 , 0 , 0 
 212175526 ,"25/05/2013 04:50:00", 0 , 0 , 0 , 0 , 2.791 , 241.875 , 0 , 0 , 0 , 0 , 0 , 242.844 , 0 , 0 
 212175526 ,"25/05/2013 05:00:00", 0 , 0 , 0 , 0 , 2.791 , 241.525 , 0 , 0 , 0 , 0 , 0 , 242.298 , 0 , 0 
 212175526 ,"25/05/2013 05:10:00", 0 , 0 ,-67.764 , 0.22 , 2.78 , 239.979 , 0 , 0.094 , 0 , 0 , 0 , 241.082 , 0 , 0 
 212175526 ,"25/05/2013 05:20:00", 0 , 0 , 0 , 0 , 2.78 , 239.608 , 0 , 0 , 0 , 0 , 0 , 240.536 , 0 , 0 
 212175526 ,"25/05/2013 05:30:00", 0 , 0 , 0 , 0 , 2.823 , 239.113 , 0 , 0 , 0 , 0 , 0 , 240.061 , 0 , 0 
 212175526 ,"25/05/2013 05:40:00", 0 , 0 , 0 , 0 , 2.856 , 237.608 , 0 , 0 , 0 , 0 , 0 , 240.381 , 0 , 0 
 212175526 ,"25/05/2013 05:50:00", 0 , 0 , 0 , 0 , 2.802 , 238.443 , 0 , 0 , 0 , 0 , 0 , 240.35 , 0 , 0 
 212175526 ,"25/05/2013 06:00:00", 0 , 0 , 0 , 0 , 2.791 , 238.619 , 0 , 0 , 0 , 0 , 0 , 240.02 , 0 , 0 
 212175526 ,"25/05/2013 06:10:00", 0 , 0 ,-182.571 , 1.208 , 2.9 , 239.196 , 0 , 0.087 , 253.586 , 0 , 0 , 240.144 , 0 , 0 
 212175526 ,"25/05/2013 06:20:00", 0 , 0 , 0 , 0 , 2.878 , 239.742 , 0 , 0 , 0 , 0 , 0 , 241.113 , 0 , 0 
 212175526 ,"25/05/2013 06:30:00", 0 , 0 , 0 , 0 , 2.867 , 238.371 , 0 , 0 , 0 , 0 , 0 , 240.051 , 0 , 0 
 212175526 ,"25/05/2013 06:40:00", 0 , 0 , 0 , 0 , 2.867 , 239.618 , 0 , 0 , 0 , 0 , 0 , 241.102 , 0 , 0 
 212175526 ,"25/05/2013 06:50:00", 0 , 0 , 0 , 0 , 2.889 , 237.835 , 0 , 0 , 0 , 0 , 0 , 239.773 , 0 , 0 
 212175526 ,"25/05/2013 07:00:00", 0 , 0 , 0 , 0 , 2.856 , 238.866 , 0 , 0 , 0 , 0 , 0 , 241.082 , 0 , 0 
 212175526 ,"25/05/2013 07:10:00", 0 , 0 ,-209.125 , 2.131 , 2.889 , 239.546 , 0 , 0.128 , 234.031 , 0 , 0 , 241.102 , 0 , 0 
 212175526 ,"25/05/2013 07:20:00", 0 , 0 , 0 , 0 , 2.911 , 238.835 , 0 , 0 , 0 , 0 , 0 , 240.752 , 0 , 0 
 212175526 ,"25/05/2013 07:30:00", 0 , 0 , 0 , 0 , 2.889 , 240.154 , 0 , 0 , 0 , 0 , 0 , 241.216 , 0 , 0 
 212175526 ,"25/05/2013 07:40:00", 0 , 0 , 0 , 0 , 2.845 , 237.371 , 0 , 0 , 0 , 0 , 0 , 240.123 , 0 , 0 
 212175526 ,"25/05/2013 07:50:00", 0 , 0 , 0 , 0 , 2.813 , 238.804 , 0 , 0 , 0 , 0 , 0 , 241.68 , 0 , 0 
 212175526 ,"25/05/2013 08:00:00", 0 , 0 , 0 , 0 , 2.802 , 239.536 , 0 , 0 , 0 , 0 , 0 , 243.432 , 0 , 0 
 212175526 ,"25/05/2013 08:10:00", 0 , 0 ,-100.151 , 0.209 , 2.823 , 240.36 , 0 , 0.076 , 0 , 0 , 0 , 241.906 , 0 , 0 
 212175526 ,"25/05/2013 08:20:00", 0 , 0 , 0 , 0 , 2.78 , 241.412 , 0 , 0 , 0 , 0 , 0 , 242.762 , 0 , 0 
 212175526 ,"25/05/2013 08:30:00", 0 , 0 , 0 , 0 , 2.736 , 238.268 , 0 , 0 , 0 , 0 , 0 , 240.865 , 0 , 0 
 212175526 ,"25/05/2013 08:40:00", 0 , 0 , 0 , 0 , 2.747 , 237.825 , 0 , 0 , 0 , 0 , 0 , 239.67 , 0 , 0 
 212175526 ,"25/05/2013 08:50:00", 0 , 0 , 0 , 0 , 2.802 , 237.371 , 0 , 0 , 0 , 0 , 0 , 239.031 , 0 , 0 
 212175526 ,"25/05/2013 09:00:00", 0 , 0 , 0 , 0 , 2.845 , 236.372 , 0 , 0 , 0 , 0 , 0 , 238.742 , 0 , 0 
 212175526 ,"25/05/2013 09:10:00", 0 , 0 ,-223.198 , 1.219 , 2.823 , 236.846 , 0 , 0.151 , 198.325 , 0 , 0 , 240.123 , 0 , 0 
 212175526 ,"25/05/2013 09:20:00", 0 , 0 , 0 , 0 , 2.78 , 239.103 , 0 , 0 , 0 , 0 , 0 , 240.432 , 0 , 0 
 212175526 ,"25/05/2013 09:30:00", 0 , 0 , 0 , 0 , 2.769 , 238.237 , 0 , 0 , 0 , 0 , 0 , 240.639 , 0 , 0 
 212175526 ,"25/05/2013 09:40:00", 0 , 0 , 0 , 0 , 2.823 , 238.309 , 0 , 0 , 0 , 0 , 0 , 242.566 , 0 , 0 
 212175526 ,"25/05/2013 09:50:00", 0 , 0 , 0 , 0 , 2.802 , 240.144 , 0 , 0 , 0 , 0 , 0 , 242.277 , 0 , 0 
 212175526 ,"25/05/2013 10:00:00", 0 , 0 , 0 , 0 , 2.791 , 241.752 , 0 , 0 , 0 , 0 , 0 , 243.174 , 0 , 0 
 212175526 ,"25/05/2013 10:10:00", 0 , 0 ,-43.275 , 0.22 , 2.823 , 241.504 , 0 , 0.098 , 0 , 0 , 0 , 242.906 , 0 , 0 
 212175526 ,"25/05/2013 10:20:00", 0 , 0 , 0 , 0 , 2.867 , 240.639 , 0 , 0 , 0 , 0 , 0 , 242.123 , 0 , 0 
 212175526 ,"25/05/2013 10:30:00", 0 , 0 , 0 , 0 , 2.856 , 240.123 , 0 , 0 , 0 , 0 , 0 , 242.246 , 0 , 0 
 212175526 ,"25/05/2013 10:40:00", 0 , 0 , 0 , 0 , 2.813 , 241.051 , 0 , 0 , 0 , 0 , 0 , 242.597 , 0 , 0 
 212175526 ,"25/05/2013 10:50:00", 0 , 0 , 0 , 0 , 2.813 , 240.824 , 0 , 0 , 0 , 0 , 0 , 242.958 , 0 , 0 
 212175526 ,"25/05/2013 11:00:00", 0 , 0 , 0 , 0 , 2.823 , 240.69 , 0 , 0 , 0 , 0 , 0 , 243.308 , 0 , 0 
 212175526 ,"25/05/2013 11:10:00", 0 , 0 ,-122.783 , 1.23 , 2.802 , 241.927 , 0 , 0.136 , 184.351 , 0 , 0 , 243.865 , 0 , 0 
 212175526 ,"25/05/2013 11:20:00", 0 , 0 , 0 , 0 , 2.834 , 242.174 , 0 , 0 , 0 , 0 , 0 , 243.689 , 0 , 0 
 212175526 ,"25/05/2013 11:30:00", 0 , 0 , 0 , 0 , 2.856 , 242.216 , 0 , 0 , 0 , 0 , 0 , 243.71 , 0 , 0 
 212175526 ,"25/05/2013 11:40:00", 0 , 0 , 0 , 0 , 2.878 , 240.773 , 0 , 0 , 0 , 0 , 0 , 243.452 , 0 , 0 
 212175526 ,"25/05/2013 11:50:00", 0 , 0 , 0 , 0 , 2.9 , 241.278 , 0 , 0 , 0 , 0 , 0 , 242.679 , 0 , 0 
 212175526 ,"25/05/2013 12:00:00", 0 , 0 , 0 , 0 , 2.911 , 241.329 , 0 , 0 , 0 , 0 , 0 , 242.473 , 0 , 0 
 212175526 ,"25/05/2013 12:10:00", 0 , 0 ,-108.589 , 0.198 , 2.944 , 241.113 , 0 , 0.094 , 0 , 0 , 0 , 243.442 , 0 , 0 
 212175526 ,"25/05/2013 12:20:00", 0 , 0 , 0 , 0 , 2.922 , 240.886 , 0 , 0 , 0 , 0 , 0 , 242.628 , 0 , 0 
 212175526 ,"25/05/2013 12:30:00", 0 , 0 , 0 , 0 , 2.911 , 240.7 , 0 , 0 , 0 , 0 , 0 , 242.741 , 0 , 0 
 212175526 ,"25/05/2013 12:40:00", 0 , 0 , 0 , 0 , 2.944 , 241.741 , 0 , 0 , 0 , 0 , 0 , 243.071 , 0 , 0 
 212175526 ,"25/05/2013 12:50:00", 0 , 0 , 0 , 0 , 2.988 , 240.999 , 0 , 0 , 0 , 0 , 0 , 243.133 , 0 , 0 
 212175526 ,"25/05/2013 13:00:00", 0 , 0 , 0 , 0 , 2.977 , 240.824 , 0 , 0 , 0 , 0 , 0 , 242.813 , 0 , 0 
 212175526 ,"25/05/2013 13:10:00", 0 , 0 ,-192.535 , 4.318 , 2.977 , 241.886 , 0 , 0.17 , 350.035 , 0 , 0 , 243.452 , 0 , 0 
 212175526 ,"25/05/2013 13:20:00", 0 , 0 ,-22.489 , 0.11 , 2.955 , 242.741 , 0 , 0.045 , 0 , 0 , 0 , 244.452 , 0 , 0 
 212175526 ,"25/05/2013 13:30:00", 0 , 0 , 0 , 0 , 2.999 , 242.236 , 0 , 0 , 0 , 0 , 0 , 244.143 , 0 , 0 
 212175526 ,"25/05/2013 13:40:00", 0 , 0 , 0 , 0 , 2.966 , 243.576 , 0 , 0 , 0 , 0 , 0 , 245.112 , 0 , 0 
 212175526 ,"25/05/2013 13:50:00", 0 , 0 , 0 , 0 , 2.955 , 240.783 , 0 , 0 , 0 , 0 , 0 , 243.895 , 0 , 0 
 212175526 ,"25/05/2013 14:00:00", 0 , 0 , 0 , 0 , 2.922 , 242.958 , 0 , 0 , 0 , 0 , 0 , 244.699 , 0 , 0 
 212175526 ,"25/05/2013 14:10:00", 0 , 0 ,-43.66 , 0.22 , 2.988 , 241.319 , 0 , 0.087 , 0 , 0 , 0 , 243.339 , 0 , 0 
 212175526 ,"25/05/2013 14:20:00", 0 , 0 , 0 , 0 , 3.01 , 240.814 , 0 , 0 , 0 , 0 , 0 , 242.246 , 0 , 0 
 212175526 ,"25/05/2013 14:30:00", 0 , 0 , 0 , 0 , 3.021 , 241.556 , 0 , 0 , 0 , 0 , 0 , 242.751 , 0 , 0 
 212175526 ,"25/05/2013 14:40:00", 0 , 0 , 0 , 0 , 2.999 , 241.329 , 0 , 0 , 0 , 0 , 0 , 243.36 , 0 , 0 
 212175526 ,"25/05/2013 14:50:00", 0 , 0 , 0 , 0 , 2.988 , 242.298 , 0 , 0 , 0 , 0 , 0 , 243.638 , 0 , 0 
 212175526 ,"25/05/2013 15:00:00", 0 , 0 , 0 , 0 , 2.944 , 243.978 , 0 , 0 , 0 , 0 , 0 , 245.184 , 0 , 0 
 212175526 ,"25/05/2013 15:10:00", 0 , 0 ,-164.487 , 1.219 , 2.944 , 240.69 , 0 , 0.185 , 122.454 , 0 , 0 , 244.143 , 0 , 0 
 212175526 ,"25/05/2013 15:20:00", 0 , 0 , 0 , 0 , 2.955 , 240.432 , 0 , 0 , 0 , 0 , 0 , 242.463 , 0 , 0 
 212175526 ,"25/05/2013 15:30:00", 0 , 0 , 0 , 0 , 2.955 , 242.587 , 0 , 0 , 0 , 0 , 0 , 243.648 , 0 , 0 
 212175526 ,"25/05/2013 15:40:00", 0 , 0 , 0 , 0 , 2.955 , 239.567 , 0 , 0 , 0 , 0 , 0 , 242.762 , 0 , 0 
 212175526 ,"25/05/2013 15:50:00", 0 , 0 , 0 , 0 , 2.9 , 241.69 , 0 , 0 , 0 , 0 , 0 , 242.989 , 0 , 0 
 212175526 ,"25/05/2013 16:00:00", 0 , 0 , 0 , 0 , 2.955 , 242.164 , 0 , 0 , 0 , 0 , 0 , 243.267 , 0 , 0 
 212175526 ,"25/05/2013 16:10:00", 0 , 0 ,-95.614 , 0.33 , 2.966 , 241.721 , 0 , 0.087 , 10.041 , 0 , 0 , 242.855 , 0 , 0 
 212175526 ,"25/05/2013 16:20:00", 0 , 0 , 0 , 0 , 2.933 , 241.824 , 0 , 0 , 0 , 0 , 0 , 243.638 , 0 , 0 
 212175526 ,"25/05/2013 16:30:00", 0 , 0 , 0 , 0 , 2.922 , 241.525 , 0 , 0 , 0 , 0 , 0 , 243.009 , 0 , 0 
