"SerialNo","ReadingDate","Import Wh Total","THD Voltage Main Minimum","Q3 Wh Total","Current Main Maximum","THD Current Main Minimum","Current Main Minimum","Voltage Main Maximum","Signal Strength","Q1 Wh Total","Voltage Total","Active Power Total (Watts)","System Frequency","THD Voltage Main Maximum","Q4 Wh Total","Apparant Power Total (VA)","Reactive Power Total (vars)","Voltage Main Minimum","Q2 Wh Total","THD Current Main Maximum","Export Wh Total"
 212175517 ,"17/04/2013 14:30:00", 0 ,, 0 , 0 ,, 0 , 249.059 , 14.183 , 0 , 247.534 ,, 49.988 ,, 0 , 0 ,, 244.916 , 0 ,, 0 
 212175517 ,"17/04/2013 14:40:00",,, 0 , 0 ,, 0 , 249.08 , 14.963 , 0 , 247.42 ,, 49.934 ,, 0 , 0 ,, 245.163 , 0 ,,
 212175517 ,"17/04/2013 14:50:00",,, 0 , 0 ,, 0 , 247.915 , 14.864 , 0 , 246.967 ,, 49.965 ,, 0 , 0 ,, 245.575 , 0 ,,
 212175517 ,"17/04/2013 15:00:00", 0 ,, 0 , 0 ,, 0 , 247.688 , 14.337 , 0 , 246.771 ,, 50.02 ,, 0 , 0 ,, 245.338 , 0 ,, 0 
 212175517 ,"17/04/2013 15:10:00",,, 0 , 0.053 ,, 0 , 248.266 , 14.864 , 0 , 245.648 ,, 50.051 ,, 0 , 0 ,, 242.813 , 0 ,,
 212175517 ,"17/04/2013 15:20:00",,, 0 , 0 ,, 0 , 247.956 , 15.062 , 0 , 246.431 ,, 50.004 ,, 0 , 0 ,, 243.452 , 0 ,,
 212175517 ,"17/04/2013 15:30:00", 0 ,, 0 , 0 ,, 0 , 247.523 , 14.238 , 0 , 246.091 ,, 49.996 ,, 0 , 0 ,, 244.462 , 0 ,, 0 
 212175517 ,"17/04/2013 15:40:00",,, 0 , 0 ,, 0 , 246.699 , 14.634 , 0 , 245.668 ,, 49.953 ,, 0 , 0 ,, 243.988 , 0 ,,
 212175517 ,"17/04/2013 15:50:00",,, 0 , 0 ,, 0 , 247.07 , 14.974 , 0 , 246.008 ,, 49.945 ,, 0 , 0 ,, 244.741 , 0 ,,
 212175517 ,"17/04/2013 16:00:00", 0 ,, 0 , 0.049 ,, 0 , 246.864 , 14.59 , 0 , 245.555 ,, 49.961 ,, 0 , 0 ,, 244.225 , 0 ,, 0 
 212175517 ,"17/04/2013 16:10:00",,, 0 , 0.076 ,, 0 , 246.379 , 13.722 , 0 , 245.277 ,, 50.008 ,, 0 , 0 ,, 243.597 , 0 ,,
 212175517 ,"17/04/2013 16:20:00",,, 0 , 0 ,, 0 , 246.153 , 14.941 , 0 , 245.132 ,, 50.047 ,, 0 , 0 ,, 243.535 , 0 ,,
 212175517 ,"17/04/2013 16:30:00", 0 ,, 0 , 0 ,, 0 , 246.596 , 14.886 , 0 , 244.875 ,, 50 ,, 0 , 0 ,, 242.638 , 0 ,, 0 
 212175517 ,"17/04/2013 16:40:00",,, 0 , 0 ,, 0 , 246.256 , 14.48 , 0 , 244.71 ,, 49.992 ,, 0 , 0 ,, 242.968 , 0 ,,
 212175517 ,"17/04/2013 16:50:00",,, 0 , 0 ,, 0 , 244.751 , 14.557 , 0 , 243.061 ,, 49.957 ,, 0 , 0 ,, 241.762 , 0 ,,
 212175517 ,"17/04/2013 17:00:00", 0 ,, 0 , 0 ,, 0 , 244.473 , 14.908 , 0 , 242.978 ,, 50.004 ,, 0 , 0 ,, 239.866 , 0 ,, 0 
 212175517 ,"17/04/2013 17:10:00",,, 0 , 0.057 ,, 0 , 244.689 , 14.788 , 0 , 242.741 ,, 50 ,, 0 , 0 ,, 239.804 , 0 ,,
 212175517 ,"17/04/2013 17:20:00",,, 0 , 0 ,, 0 , 244.565 , 14.524 , 0 , 242.494 ,, 50.016 ,, 0 , 0 ,, 240.917 , 0 ,,
 212175517 ,"17/04/2013 17:30:00", 0 ,, 0 , 0 ,, 0 , 243.834 , 14.348 , 0 , 241.319 ,, 49.945 ,, 0 , 0 ,, 237.897 , 0 ,, 0 
 212175517 ,"17/04/2013 17:40:00",,, 0 , 0 ,, 0 , 244.194 , 14.601 , 0 , 242.092 ,, 49.938 ,, 0 , 0 ,, 239.845 , 0 ,,
 212175517 ,"17/04/2013 17:50:00",,, 0 , 0 ,, 0 , 244.431 , 14.832 , 0 , 243.009 ,, 49.988 ,, 0 , 0 ,, 240.773 , 0 ,,
 212175517 ,"17/04/2013 18:00:00", 0 ,, 0 , 0 ,, 0 , 243.823 , 15.315 , 0 , 241.401 ,, 49.984 ,, 0 , 0 ,, 238.423 , 0 ,, 0 
 212175517 ,"17/04/2013 18:10:00",,, 0 , 0.14 ,, 0 , 244.988 , 14.425 , 0 , 243.04 ,, 50.039 ,, 0 , 0 ,, 240.566 , 0 ,,
 212175517 ,"17/04/2013 18:20:00",,, 0 , 0 ,, 0 , 245.895 , 15.161 , 0 , 244.411 ,, 49.973 ,, 0 , 0 ,, 242.442 , 0 ,,
 212175517 ,"17/04/2013 18:30:00", 0 ,, 0 , 0 ,, 0 , 244.215 , 14.919 , 0 , 242.834 ,, 49.965 ,, 0 , 0 ,, 241.144 , 0 ,, 0 
 212175517 ,"17/04/2013 18:40:00",,, 0 , 0 ,, 0 , 242.834 , 14.963 , 0 , 241.484 ,, 49.973 ,, 0 , 0 ,, 239.165 , 0 ,,
 212175517 ,"17/04/2013 18:50:00",,, 0 , 0 ,, 0 , 243.524 , 14.689 , 0 , 241.865 ,, 50.023 ,, 0 , 0 ,, 239.443 , 0 ,,
 212175517 ,"17/04/2013 19:00:00", 0 ,, 0 , 0 ,, 0 , 242.411 , 14.502 , 0 , 240.989 ,, 50.125 ,, 0 , 0 ,, 236.671 , 0 ,, 0 
 212175517 ,"17/04/2013 19:10:00",,, 0 , 0.083 ,, 0 , 241.978 , 14.37 , 0 , 240.659 ,, 50.023 ,, 0 , 0 ,, 238.66 , 0 ,,
 212175517 ,"17/04/2013 19:20:00",,, 0 , 0 ,, 0 , 243.792 , 14.941 , 0 , 241.875 ,, 49.984 ,, 0 , 0 ,, 239.804 , 0 ,,
 212175517 ,"17/04/2013 19:30:00", 0 ,, 0 , 0 ,, 0 , 243.37 , 15.579 , 0 , 242.112 ,, 49.992 ,, 0 , 0 ,, 240.288 , 0 ,, 0 
 212175517 ,"17/04/2013 19:40:00",,, 0 , 0 ,, 0 , 243.555 , 15.095 , 0 , 241.948 ,, 50.035 ,, 0 , 0 ,, 240.123 , 0 ,,
 212175517 ,"17/04/2013 19:50:00",,, 0 , 0 ,, 0 , 243.38 , 14.864 , 0 , 242.185 ,, 49.992 ,, 0 , 0 ,, 240.546 , 0 ,,
 212175517 ,"17/04/2013 20:00:00", 0 ,, 0 , 0 ,, 0 , 243.432 , 14.81 , 0 , 241.731 ,, 50.023 ,, 0 , 0 ,, 239.237 , 0 ,, 0 
 212175517 ,"17/04/2013 20:10:00",,, 0 , 0.287 ,, 0 , 243.123 , 14.941 , 0 , 242.442 ,, 50.055 ,, 0.001 , 0.015 ,, 241.607 , 0 ,,
 212175517 ,"17/04/2013 20:20:00",,, 0 , 0.106 ,, 0.098 , 243.751 , 14.864 , 0 , 242.648 ,, 50.027 ,, 0.001 , 0.02 ,, 240.412 , 0 ,,
 212175517 ,"17/04/2013 20:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 244.184 , 15.249 , 0 , 243.504 ,, 50.059 ,, 0.001 , 0.02 ,, 242.669 , 0 ,, 0 
 212175517 ,"17/04/2013 20:40:00",,, 0 , 0.106 ,, 0.098 , 244.833 , 15.271 , 0 , 243.226 ,, 49.996 ,, 0.001 , 0.02 ,, 241.309 , 0 ,,
 212175517 ,"17/04/2013 20:50:00",,, 0 , 0.106 ,, 0.098 , 242.999 , 15.249 , 0 , 241.783 ,, 49.949 ,, 0.001 , 0.02 ,, 240.68 , 0 ,,
 212175517 ,"17/04/2013 21:00:00", 0.003 ,, 0 , 0.11 ,, 0.098 , 243.658 , 14.864 , 0 , 242.277 ,, 49.957 ,, 0.001 , 0.02 ,, 239.752 , 0 ,, 0 
 212175517 ,"17/04/2013 21:10:00",,, 0 , 0.102 ,, 0.098 , 245.122 , 15.271 , 0 , 243.318 ,, 49.977 ,, 0.001 , 0.02 ,, 241.772 , 0 ,,
 212175517 ,"17/04/2013 21:20:00",,, 0 , 0.106 ,, 0.098 , 245.586 , 15.326 , 0 , 244.699 ,, 50.063 ,, 0.001 , 0.02 ,, 242.793 , 0 ,,
 212175517 ,"17/04/2013 21:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 246.73 , 15.337 , 0 , 245.204 ,, 49.977 ,, 0.001 , 0.02 ,, 243.535 , 0 ,, 0 
 212175517 ,"17/04/2013 21:40:00",,, 0 , 0.106 ,, 0.098 , 246.173 , 15.139 , 0 , 244.689 ,, 50.039 ,, 0.001 , 0.02 ,, 242.246 , 0 ,,
 212175517 ,"17/04/2013 21:50:00",,, 0 , 0.102 ,, 0.098 , 244.236 , 14.502 , 0 , 243.566 ,, 50.074 ,, 0.001 , 0.02 ,, 242.535 , 0 ,,
 212175517 ,"17/04/2013 22:00:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 245.596 , 14.623 , 0 , 244.483 ,, 50.012 ,, 0.001 , 0.02 ,, 242.566 , 0 ,, 0 
 212175517 ,"17/04/2013 22:10:00",,, 0 , 0.113 ,, 0.098 , 246.606 , 13.162 , 0 , 244.699 ,, 50.066 ,, 0.002 , 0.02 ,, 242.442 , 0 ,,
 212175517 ,"17/04/2013 22:20:00",,, 0 , 0.106 ,, 0.098 , 246.853 , 14.568 , 0 , 245.596 ,, 49.977 ,, 0.001 , 0.02 ,, 242.834 , 0 ,,
 212175517 ,"17/04/2013 22:30:00", 0.004 ,, 0 , 0.106 ,, 0.098 , 246.606 , 14.777 , 0 , 245.709 ,, 49.996 ,, 0.001 , 0.02 ,, 244.029 , 0 ,, 0 
 212175517 ,"17/04/2013 22:40:00",,, 0 , 0.106 ,, 0.098 , 247.08 , 14.711 , 0 , 245.998 ,, 50.031 ,, 0.001 , 0.02 ,, 243.545 , 0 ,,
 212175517 ,"17/04/2013 22:50:00",,, 0 , 0.106 ,, 0.098 , 246.915 , 13.755 , 0 , 244.359 ,, 50.043 ,, 0.001 , 0.02 ,, 242.164 , 0 ,,
 212175517 ,"17/04/2013 23:00:00", 0.003 ,, 0 , 0.121 ,, 0.098 , 244.627 , 13.601 , 0 , 243.514 ,, 49.961 ,, 0.001 , 0.02 ,, 241.638 , 0 ,, 0 
 212175517 ,"17/04/2013 23:10:00",,, 0 , 0.809 ,, 0 , 244.916 , 14.941 , 0 , 243.875 ,, 49.988 ,, 0.001 , 0.015 ,, 242.422 , 0 ,,
 212175517 ,"17/04/2013 23:20:00",,, 0 , 0.102 ,, 0.098 , 244.535 , 14.799 , 0 , 243.957 ,, 49.949 ,, 0.001 , 0.02 ,, 242.164 , 0 ,,
 212175517 ,"17/04/2013 23:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 245.524 , 13.92 , 0 , 244.524 ,, 49.961 ,, 0.001 , 0.02 ,, 242.793 , 0 ,, 0 
 212175517 ,"17/04/2013 23:40:00",,, 0 , 0.106 ,, 0.098 , 245.658 , 14.93 , 0 , 243.638 ,, 49.988 ,, 0.001 , 0.02 ,, 241.298 , 0 ,,
 212175517 ,"17/04/2013 23:50:00",,, 0 , 0.102 ,, 0.098 , 244.153 , 14.359 , 0 , 243.019 ,, 49.953 ,, 0.001 , 0.02 ,, 240.453 , 0 ,,
 212175517 ,18/04/2013 , 0.003 ,, 0 , 0.106 ,, 0.098 , 244.71 , 14.733 , 0 , 242.751 ,, 49.961 ,, 0.001 , 0.02 ,, 240.649 , 0 ,, 0 
 212175517 ,"18/04/2013 00:10:00",,, 0 , 0.102 ,, 0.098 , 243.287 , 14.304 , 0 , 242.442 ,, 49.965 ,, 0.001 , 0.02 ,, 240.948 , 0 ,,
 212175517 ,"18/04/2013 00:20:00",,, 0 , 0.106 ,, 0.098 , 243.277 , 14.557 , 0 , 242.35 ,, 49.996 ,, 0.001 , 0.02 ,, 240.226 , 0 ,,
 212175517 ,"18/04/2013 00:30:00", 0.004 ,, 0 , 0.106 ,, 0.098 , 243.854 , 14.601 , 0 , 242.896 ,, 50.051 ,, 0.002 , 0.02 ,, 241.762 , 0 ,, 0 
 212175517 ,"18/04/2013 00:40:00",,, 0 , 0.102 ,, 0.098 , 242.7 , 14.348 , 0 , 240.979 ,, 49.969 ,, 0.001 , 0.02 ,, 239.629 , 0 ,,
 212175517 ,"18/04/2013 00:50:00",,, 0 , 0.106 ,, 0.098 , 242.401 , 13.678 , 0 , 241.453 ,, 49.961 ,, 0.001 , 0.02 ,, 239.659 , 0 ,,
 212175517 ,"18/04/2013 01:00:00", 0.003 ,, 0 , 0.11 ,, 0.098 , 241.68 , 13.843 , 0 , 241.071 ,, 50 ,, 0.001 , 0.02 ,, 239.711 , 0 ,, 0 
 212175517 ,"18/04/2013 01:10:00",,, 0 , 0.132 ,, 0.098 , 242.133 , 14.205 , 0 , 241.432 ,, 50.035 ,, 0.001 , 0.02 ,, 239.897 , 0 ,,
 212175517 ,"18/04/2013 01:20:00",,, 0 , 0.102 ,, 0.098 , 242.504 , 14.381 , 0 , 241.504 ,, 50.008 ,, 0.001 , 0.02 ,, 239.886 , 0 ,,
 212175517 ,"18/04/2013 01:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 242.947 , 13.997 , 0 , 242.205 ,, 50.063 ,, 0.001 , 0.02 ,, 240.886 , 0 ,, 0 
 212175517 ,"18/04/2013 01:40:00",,, 0 , 0.106 ,, 0.098 , 242.721 , 14.15 , 0 , 241.978 ,, 49.98 ,, 0.001 , 0.02 ,, 240.721 , 0 ,,
 212175517 ,"18/04/2013 01:50:00",,, 0 , 0.102 ,, 0.098 , 243.679 , 14.282 , 0 , 242.442 ,, 49.98 ,, 0.001 , 0.02 ,, 241.154 , 0 ,,
 212175517 ,"18/04/2013 02:00:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 244.215 , 14.337 , 0 , 243.576 ,, 50.031 ,, 0.001 , 0.02 ,, 242.082 , 0 ,, 0 
 212175517 ,"18/04/2013 02:10:00",,, 0 , 0.106 ,, 0.098 , 244.504 , 13.469 , 0 , 243.792 ,, 50.039 ,, 0.001 , 0.02 ,, 242.834 , 0 ,,
 212175517 ,"18/04/2013 02:20:00",,, 0 , 0.106 ,, 0.098 , 244.009 , 14.766 , 0 , 243.38 ,, 49.984 ,, 0.001 , 0.02 ,, 242.03 , 0 ,,
 212175517 ,"18/04/2013 02:30:00", 0.003 ,, 0 , 0.102 ,, 0.098 , 244.751 , 14.974 , 0 , 243.762 ,, 49.992 ,, 0.001 , 0.02 ,, 242.03 , 0 ,, 0 
 212175517 ,"18/04/2013 02:40:00",,, 0 , 0.106 ,, 0.098 , 245.338 , 14.546 , 0 , 244.297 ,, 49.945 ,, 0.001 , 0.02 ,, 241.958 , 0 ,,
 212175517 ,"18/04/2013 02:50:00",,, 0 , 0.106 ,, 0.098 , 245.658 , 15.095 , 0 , 244.957 ,, 50.008 ,, 0.002 , 0.02 ,, 244.029 , 0 ,,
 212175517 ,"18/04/2013 03:00:00", 0.004 ,, 0 , 0.113 ,, 0.098 , 245.874 , 14.557 , 0 , 244.833 ,, 50.023 ,, 0.001 , 0.02 ,, 243.329 , 0 ,, 0 
 212175517 ,"18/04/2013 03:10:00",,, 0 , 0.106 ,, 0.098 , 245.163 , 14.106 , 0 , 244.246 ,, 49.941 ,, 0.001 , 0.02 ,, 242.308 , 0 ,,
 212175517 ,"18/04/2013 03:20:00",,, 0 , 0.106 ,, 0.098 , 245.05 , 14.568 , 0 , 244.277 ,, 50.027 ,, 0.001 , 0.02 ,, 242.205 , 0 ,,
 212175517 ,"18/04/2013 03:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 245.029 , 14.238 , 0 , 244.545 ,, 50.035 ,, 0.001 , 0.02 ,, 243.339 , 0 ,, 0 
 212175517 ,"18/04/2013 03:40:00",,, 0 , 0.106 ,, 0.098 , 245.091 , 14.7 , 0 , 244.442 ,, 49.988 ,, 0.001 , 0.02 ,, 242.246 , 0 ,,
 212175517 ,"18/04/2013 03:50:00",,, 0 , 0.102 ,, 0.098 , 244.153 , 14.282 , 0 , 243.298 ,, 49.961 ,, 0.001 , 0.02 ,, 240.618 , 0 ,,
 212175517 ,"18/04/2013 04:00:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 243.607 , 13.997 , 0 , 243.112 ,, 49.949 ,, 0.001 , 0.02 ,, 241.123 , 0 ,, 0 
 212175517 ,"18/04/2013 04:10:00",,, 0 , 0.102 ,, 0.098 , 243.679 , 13.799 , 0 , 242.679 ,, 49.891 ,, 0.001 , 0.02 ,, 240.587 , 0 ,,
 212175517 ,"18/04/2013 04:20:00",,, 0 , 0.106 ,, 0.098 , 244.359 , 14.37 , 0 , 243.143 ,, 50.031 ,, 0.001 , 0.02 ,, 241.752 , 0 ,,
 212175517 ,"18/04/2013 04:30:00", 0.003 ,, 0 , 0.106 ,, 0.098 , 244.401 , 14.897 , 0 , 243.318 ,, 50.043 ,, 0.001 , 0.02 ,, 241.556 , 0 ,, 0 
 212175517 ,"18/04/2013 04:40:00",,, 0 , 0.106 ,, 0.098 , 244.916 , 14.777 , 0 , 243.999 ,, 50.063 ,, 0.002 , 0.02 ,, 242.875 , 0 ,,
 212175517 ,"18/04/2013 04:50:00",,, 0 , 0.106 ,, 0.098 , 245.916 , 14.513 , 0 , 244.885 ,, 50.07 ,, 0.001 , 0.02 ,, 243.71 , 0 ,,
 212175517 ,"18/04/2013 05:00:00", 0.004 ,, 0 , 0.113 ,, 0.098 , 244.751 , 14.315 , 0 , 243.174 ,, 50.039 ,, 0.001 , 0.02 ,, 240.958 , 0 ,, 0 
 212175517 ,"18/04/2013 05:10:00",,, 0 , 0.102 ,, 0.098 , 243.782 , 14.81 , 0 , 242.7 ,, 49.965 ,, 0.001 , 0.02 ,, 241.834 , 0 ,,
 212175517 ,"18/04/2013 05:20:00",,, 0 , 0.102 ,, 0.098 , 243.566 , 14.513 , 0 , 242.391 ,, 50.016 ,, 0.001 , 0.02 ,, 239.793 , 0 ,,
 212175517 ,"18/04/2013 05:30:00", 0.003 ,, 0 , 0.102 ,, 0.098 , 242.669 , 14.689 , 0 , 240.731 ,, 50.098 ,, 0.001 , 0.02 ,, 238.835 , 0 ,, 0 
 212175517 ,"18/04/2013 05:40:00",,, 0 , 0.102 ,, 0.098 , 240.896 , 14.535 , 0 , 239.525 ,, 49.996 ,, 0.001 , 0.02 ,, 237.227 , 0 ,,
 212175517 ,"18/04/2013 05:50:00",,, 0 , 0.106 ,, 0.098 , 241.989 , 14.194 , 0 , 240.175 ,, 49.965 ,, 0.001 , 0.02 ,, 238.186 , 0 ,,
 212175517 ,"18/04/2013 06:00:00", 0.003 ,, 0 , 0.117 ,, 0.098 , 239.556 , 14.612 , 0 , 238.67 ,, 49.922 ,, 0.001 , 0.02 ,, 237.691 , 0 ,, 0 
 212175517 ,"18/04/2013 06:10:00",,, 0 , 0.136 ,, 0 , 242.092 , 15.029 , 0 , 239.206 ,, 49.875 ,, 0 , 0 ,, 236.908 , 0 ,,
 212175517 ,"18/04/2013 06:20:00",,, 0 , 0 ,, 0 , 243.019 , 15.359 , 0 , 242.133 ,, 49.977 ,, 0 , 0 ,, 240.793 , 0 ,,
 212175517 ,"18/04/2013 06:30:00", 0 ,, 0 , 0 ,, 0 , 242.69 , 14.81 , 0 , 241.381 ,, 49.938 ,, 0 , 0 ,, 239.618 , 0 ,, 0 
 212175517 ,"18/04/2013 06:40:00",,, 0 , 0 ,, 0 , 242.721 , 14.469 , 0 , 241.587 ,, 49.953 ,, 0 , 0 ,, 239.515 , 0 ,,
 212175517 ,"18/04/2013 06:50:00",,, 0 , 0 ,, 0 , 243.566 , 14.37 , 0 , 241.401 ,, 49.957 ,, 0 , 0 ,, 239.247 , 0 ,,
 212175517 ,"18/04/2013 07:00:00", 0 ,, 0 , 0.042 ,, 0 , 243.287 , 14.403 , 0 , 242.38 ,, 49.992 ,, 0 , 0 ,, 241.185 , 0 ,, 0 
 212175517 ,"18/04/2013 07:10:00",,, 0 , 0.072 ,, 0 , 242.453 , 12.689 , 0 , 240.989 ,, 50.004 ,, 0 , 0 ,, 238.835 , 0 ,,
 212175517 ,"18/04/2013 07:20:00",,, 0 , 0 ,, 0 , 242.288 , 15.359 , 0 , 240.144 ,, 50.012 ,, 0 , 0 ,, 237.67 , 0 ,,
 212175517 ,"18/04/2013 07:30:00", 0 ,, 0 , 0 ,, 0 , 242.989 , 15.216 , 0 , 240.082 ,, 49.977 ,, 0 , 0 ,, 236.877 , 0 ,, 0 
 212175517 ,"18/04/2013 07:40:00",,, 0 , 0 ,, 0 , 245.833 , 14.645 , 0 , 244.019 ,, 50.109 ,, 0 , 0 ,, 241.195 , 0 ,,
 212175517 ,"18/04/2013 07:50:00",,, 0 , 0 ,, 0 , 244.555 , 14.81 , 0 , 243.226 ,, 50.02 ,, 0 , 0 ,, 242.04 , 0 ,,
 212175517 ,"18/04/2013 08:00:00", 0 ,, 0 , 0 ,, 0 , 243.256 , 15.524 , 0 , 241.999 ,, 49.938 ,, 0 , 0 ,, 239.711 , 0 ,, 0 
 212175517 ,"18/04/2013 08:10:00",,, 0 , 0.06 ,, 0 , 242.916 , 14.81 , 0 , 241.432 ,, 49.98 ,, 0 , 0 ,, 239.319 , 0 ,,
 212175517 ,"18/04/2013 08:20:00",,, 0 , 0 ,, 0 , 243.669 , 14.601 , 0 , 241.37 ,, 49.969 ,, 0 , 0 ,, 238.804 , 0 ,,
 212175517 ,"18/04/2013 08:30:00", 0 ,, 0 , 0 ,, 0 , 242.793 , 15.568 , 0 , 241.793 ,, 50 ,, 0 , 0 ,, 240.412 , 0 ,, 0 
 212175517 ,"18/04/2013 08:40:00",,, 0 , 0 ,, 0 , 243.926 , 15.051 , 0 , 243.184 ,, 50.031 ,, 0 , 0 ,, 240.886 , 0 ,,
 212175517 ,"18/04/2013 08:50:00",,, 0 , 0 ,, 0 , 243.679 , 14.689 , 0 , 242.473 ,, 50.02 ,, 0 , 0 ,, 240.865 , 0 ,,
 212175517 ,"18/04/2013 09:00:00", 0 ,, 0 , 0 ,, 0 , 243.751 , 15.117 , 0 , 241.597 ,, 50.031 ,, 0 , 0 ,, 238.742 , 0 ,, 0 
