timestamp,display_backlight,daily_schedule_occupancy_in_zone_1,heat_pump_power_consumption,zone_1_temperature,temperature_sensor_2,boiler_in_pipe_temperature,boiler_heat_request_for_heating_zone_1,boiler_out_pipe_temperature,daily_schedule_occupancy_out_zone_1,heat_pump_energy_consumption,external_temperature,daily_schedule_occupancy_asleep_zone_1,hot_water_cylinder_out_pipe_temperature,user_setpoint_zone_1,hot_water_cylinder_boiler_coil_in_pipe_temperature,WATER_PULSE_METER_2,WATER_PULSE_METER_1,temperature_sensor_1
2014-03-19 09:19,1.0,nan,0.050999999999999997,20.84,20.120000000000001,32.560000000000002,0.0,38.41336595571336,nan,15850.700000000001,10.134177904247119,nan,41.867884063145929,5.6386862990897288,31.620000000000001,0.0,1544180.0,31.25
2014-03-19 09:34,1.0,nan,0.050000000000000003,20.84,21.497366788081337,30.559999999999999,0.0,35.280257009283126,nan,15850.75,10.301109296793944,nan,40.166257044151841,6.1387731178501657,29.969966532735022,0.0,1544180.0,29.620000000000001
2014-03-19 09:49,1.0,nan,0.050000000000000003,20.84,22.322884017327905,28.809999999999999,0.0,32.68,nan,15850.78745297836,10.425350047020393,nan,39.402115974572645,6.6388599366106034,28.640865980314686,0.0,1544180.0,28.309999999999999
2014-03-19 10:04,1.0,nan,2.1837961320267563,20.84,21.929164491842059,32.977776421772028,0.0,38.800595671719059,nan,15851.249623826894,10.549590797246843,nan,41.194605510997384,7.1389467553710402,32.113742942437106,0.0,1544426.6288095955,37.820595537608597
2014-03-19 10:19,1.0,nan,0.050999999999999997,20.84,16.620000000000001,36.174616012291224,0.0,49.756316717880118,nan,15851.662171980286,10.673831547473291,nan,45.502257079020566,7.639033574131477,34.869999999999997,0.0,1544600.0,34.560000000000002
2014-03-19 10:34,1.0,nan,0.050999999999999997,20.84,17.173742902203973,33.869999999999997,0.0,44.345866008603601,nan,15851.700000000001,10.957404249216756,nan,43.060000000000002,8.1391203928919147,32.974633268245057,0.0,1544600.0,32.606257084384978
2014-03-19 10:49,1.0,nan,0.050999999999999997,20.84,16.912771245108321,31.809999999999999,0.0,40.272257092431609,nan,15851.737515502813,11.283491205311904,nan,46.270595470553367,8.6392072116523515,31.0,0.0,1544600.0,30.620000000000001
2014-03-19 11:04,1.0,nan,2.6053504735440298,20.84,12.243343239625887,42.619999999999997,0.0,50.580514233142985,nan,15851.962076792048,11.609578161407052,nan,46.560000000000002,9.1392940304127883,29.5,0.0,1544707.5199104582,29.120000000000001
2014-03-19 11:19,1.0,nan,0.050549757987470446,20.84,16.96470001502037,37.316257138029165,0.0,48.869999999999997,nan,15852.337452976686,11.9356651175022,nan,42.446633324571451,9.6393808491732251,28.559999999999999,0.0,1544830.0,28.191966636000075
2014-03-19 11:34,1.0,nan,0.050000000000000003,20.84,23.011776212559713,32.311742859288628,0.0,46.116766677306096,nan,15852.6,12.200065278289621,nan,40.613742861970834,10.139467667933662,27.809999999999999,0.0,1544950.0,27.5
2014-03-19 11:49,1.0,nan,0.050999999999999997,20.84,24.370000000000001,30.5,0.0,41.93,nan,15852.6,12.449303714956784,nan,39.315742837830953,10.639554486694099,27.120000000000001,0.0,1544950.0,26.809999999999999
2014-03-19 12:04,1.0,nan,2.0045324329355694,20.84,24.43,28.158299740898592,0.0,34.560000000000002,nan,15852.821673503015,12.698542151623945,nan,38.619999999999997,11.139641305454536,28.167261880174987,0.0,1545050.7985947423,33.884257175580096
2014-03-19 12:19,1.0,nan,0.050999999999999997,20.84,24.870000000000001,34.71746878946697,0.0,50.958718794967588,nan,15853.237577505666,12.947780588291108,nan,37.93,11.639728124214972,32.281633893412327,0.0,1545250.0,31.93
2014-03-19 12:34,1.0,nan,0.050999999999999997,20.84,25.0,32.68,0.0,45.701300060081486,nan,15853.299999999999,13.197019025507059,nan,37.344257188991143,12.139814942975409,30.809999999999999,0.0,1545250.0,30.432633399673307
2014-03-19 12:49,1.0,nan,0.050999999999999997,20.84,24.75,30.892257213131025,0.0,41.619999999999997,nan,15853.299999999999,13.446257462868463,nan,37.0,12.639901761735846,29.309999999999999,0.0,1545250.0,28.998093835023965
2014-03-19 13:04,1.0,nan,0.050000000000000003,20.84,24.5,29.309999999999999,0.0,38.196633418448769,nan,15853.299999999999,13.695495900229869,nan,36.93,13.139988580496285,28.120000000000001,0.0,1545250.0,27.808257221177648
2014-03-19 13:19,1.0,nan,0.050999999999999997,20.84,24.309999999999999,27.890866144306255,0.0,35.383366144306251,nan,15853.337536307681,13.944734337591274,nan,36.810000000000002,13.640075399256721,27.137116152405596,0.0,1545250.0,26.809999999999999
