"SerialNo","ReadingDate","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","Voltage PhaseB Minimum","Active Power Phase A (Watts)","Voltage PhaseA Minimum","Voltage Phase B","Voltage PhaseC Maximum","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage PhaseC Minimum","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524150 ,"06/09/2013 06:20:00",,-0.123 , 0 , 242.587 , 240.597 , 0.423 , 0 , 241.69 , 0.453 , 21.72 , 0.084 , 0 , 50.105 , 0 , 0.423 ,
 212524150 ,"06/09/2013 06:30:00", 0 ,-0.123 , 0 , 245.823 , 240.319 , 0.423 , 0 , 243.916 , 0.453 , 21.204 , 0.084 , 0 , 50.051 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 06:40:00",,-0.123 , 0 , 244.751 , 242.576 , 0.423 , 0 , 243.844 , 0.453 , 21.797 , 0.084 , 0 , 50.055 , 0 , 0.423 ,
 212524150 ,"06/09/2013 06:50:00",,-0.123 , 0.01 , 243.772 , 241.556 , 0.423 , 0 , 242.906 , 0.453 , 21.621 , 0.084 , 0 , 49.945 , 0 , 0.423 ,
 212524150 ,"06/09/2013 07:00:00", 0 ,-0.123 , 0 , 244.916 , 242.401 , 0.423 , 0 , 243.638 , 0.453 , 24.137 , 0.084 , 0 , 50.004 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 07:10:00",,-0.123 , 0 , 243.494 , 241.865 , 0.423 , 0 , 242.669 , 0.453 , 26.697 , 0.084 , 0 , 49.902 , 0 , 0.423 ,
 212524150 ,"06/09/2013 07:20:00",,-0.123 , 0 , 243.019 , 241.638 , 0.423 , 0 , 242.37 , 0.453 , 27.85 , 0.084 , 0 , 49.953 , 0 , 0.423 ,
 212524150 ,"06/09/2013 07:30:00", 0 ,-0.123 , 0 , 242.782 , 241.247 , 0.423 , 0 , 242.071 , 0.453 , 28.29 , 0.084 , 0 , 50.027 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 07:40:00",,-0.123 , 0 , 242.277 , 240.412 , 0.423 , 0 , 241.205 , 0.453 , 28.048 , 0.084 , 0 , 49.957 , 0 , 0.423 ,
 212524150 ,"06/09/2013 07:50:00",,-0.123 , 0 , 242.545 , 241.071 , 0.423 , 0 , 241.752 , 0.453 , 28.784 , 0.084 , 0 , 50.043 , 0 , 0.423 ,
 212524150 ,"06/09/2013 08:00:00", 0 ,-0.123 , 0 , 243.092 , 240.886 , 0.423 , 0 , 241.968 , 0.453 , 28.037 , 0.084 , 0 , 50.066 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 08:10:00",,-0.123 , 0 , 242.556 , 240.278 , 0.423 , 0 , 241.525 , 0.453 , 27.938 , 0.084 , 0 , 50 , 0 , 0.423 ,
 212524150 ,"06/09/2013 08:20:00",,-0.123 , 0 , 241.772 , 239.938 , 0.423 , 0 , 240.814 , 0.453 , 27.631 , 0.084 , 0 , 49.93 , 0 , 0.423 ,
 212524150 ,"06/09/2013 08:30:00", 0 ,-0.123 , 0 , 241.844 , 240.453 , 0.423 , 0 , 241.071 , 0.453 , 27.532 , 0.084 , 0 , 49.918 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 08:40:00",,-0.123 , 0 , 241.669 , 240.175 , 0.423 , 0 , 240.927 , 0.453 , 27.059 , 0.084 , 0 , 49.941 , 0 , 0.423 ,
 212524150 ,"06/09/2013 08:50:00",,-0.123 , 0 , 241.587 , 240.402 , 0.423 , 0 , 240.979 , 0.453 , 22.094 , 0.084 , 0 , 49.977 , 0 , 0.423 ,
 212524150 ,"06/09/2013 09:00:00", 0 ,-0.123 , 0 , 241.35 , 239.886 , 0.423 , 0 , 240.7 , 0.453 , 17.6 , 0.084 , 0 , 49.996 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 09:10:00",,-0.123 , 0.01 , 244.019 , 239.783 , 0.423 , 0 , 243.298 , 0.453 , 17.974 , 0.084 , 0 , 50.047 , 0 , 0.423 ,
 212524150 ,"06/09/2013 09:20:00",,-0.123 , 0 , 243.823 , 242.329 , 0.423 , 0 , 243.174 , 0.453 , 20.138 , 0.084 , 0 , 50.066 , 0 , 0.423 ,
 212524150 ,"06/09/2013 09:30:00", 0 ,-0.123 , 0 , 243.916 , 242.556 , 0.423 , 0 , 243.277 , 0.453 , 20.599 , 0.084 , 0 , 50.078 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 09:40:00",,-0.123 , 0 , 243.628 , 242.123 , 0.423 , 0 , 242.937 , 0.453 , 20.775 , 0.084 , 0 , 50.109 , 0 , 0.423 ,
 212524150 ,"06/09/2013 09:50:00",,-0.123 , 0 , 243.318 , 241.968 , 0.423 , 0 , 242.762 , 0.453 , 20.38 , 0.084 , 0 , 50.078 , 0 , 0.423 ,
 212524150 ,"06/09/2013 10:00:00", 0 ,-0.123 , 0 , 244.246 , 242.123 , 0.423 , 0 , 243.287 , 0.453 , 20.929 , 0.084 , 0 , 50.074 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 10:10:00",,-0.123 , 0 , 244.122 , 242.617 , 0.423 , 0 , 243.411 , 0.453 , 21.566 , 0.084 , 0 , 50.063 , 0 , 0.423 ,
 212524150 ,"06/09/2013 10:20:00",,-0.123 , 0 , 244.102 , 243.019 , 0.423 , 0 , 243.617 , 0.453 , 21.39 , 0.084 , 0 , 50.078 , 0 , 0.423 ,
 212524150 ,"06/09/2013 10:30:00", 0 ,-0.123 , 0 , 244.029 , 242.824 , 0.423 , 0 , 243.473 , 0.453 , 20.786 , 0.084 , 0 , 50.047 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 10:40:00",,-0.123 , 0 , 243.906 , 242.576 , 0.423 , 0 , 243.308 , 0.453 , 21.248 , 0.084 , 0 , 50.078 , 0 , 0.423 ,
 212524150 ,"06/09/2013 10:50:00",,-0.123 , 0 , 243.71 , 242.195 , 0.423 , 0 , 243.184 , 0.453 , 21.039 , 0.084 , 0 , 50.105 , 0 , 0.423 ,
 212524150 ,"06/09/2013 11:00:00", 0 ,-0.123 , 0 , 243.607 , 241.968 , 0.423 , 0 , 242.834 , 0.453 , 20.951 , 0.084 , 0 , 50.043 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 11:10:00",,-0.123 , 0 , 243.205 , 241.504 , 0.423 , 0 , 242.473 , 0.453 , 21.028 , 0.084 , 0 , 50 , 0 , 0.423 ,
 212524150 ,"06/09/2013 11:20:00",,-0.123 , 0 , 242.927 , 241.257 , 0.423 , 0 , 241.958 , 0.453 , 21.764 , 0.084 , 0 , 49.996 , 0 , 0.423 ,
 212524150 ,"06/09/2013 11:30:00", 0 ,-0.123 , 0.01 , 242.865 , 240.968 , 0.423 , 0 , 242.319 , 0.453 , 22.39 , 0.084 , 0 , 50.063 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 11:40:00",,-0.123 , 0 , 243.226 , 234.599 , 0.423 , 0 , 241.948 , 0.453 , 22.247 , 0.084 , 0 , 50.113 , 0 , 0.423 ,
 212524150 ,"06/09/2013 11:50:00",,-0.123 , 0 , 243.298 , 240.845 , 0.423 , 0 , 242.432 , 0.453 , 21.995 , 0.084 , 0 , 50.102 , 0 , 0.423 ,
 212524150 ,"06/09/2013 12:00:00", 0 ,-0.123 , 0 , 243.895 , 242.545 , 0.423 , 0 , 243.205 , 0.453 , 22.39 , 0.084 , 0 , 50.137 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 12:10:00",,-0.123 , 0 , 243.844 , 242.092 , 0.423 , 0 , 243.205 , 0.453 , 22.544 , 0.084 , 0 , 50.113 , 0 , 0.423 ,
 212524150 ,"06/09/2013 12:20:00",,-0.123 , 0 , 244.73 , 242.453 , 0.423 , 0 , 243.751 , 0.453 , 22.247 , 0.084 , 0 , 50.117 , 0 , 0.423 ,
 212524150 ,"06/09/2013 12:30:00", 0 ,-0.123 , 0 , 244.143 , 243.195 , 0.423 , 0 , 243.72 , 0.453 , 21.984 , 0.084 , 0 , 50.082 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 12:40:00",,-0.123 , 0 , 244.236 , 242.968 , 0.423 , 0 , 243.617 , 0.453 , 22.313 , 0.084 , 0 , 50.023 , 0 , 0.423 ,
 212524150 ,"06/09/2013 12:50:00",,-0.123 , 0 , 244.38 , 242.803 , 0.423 , 0 , 243.452 , 0.453 , 22.434 , 0.084 , 0 , 49.977 , 0 , 0.423 ,
 212524150 ,"06/09/2013 13:00:00", 0 ,-0.123 , 0 , 244.936 , 243.081 , 0.423 , 0 , 244.06 , 0.453 , 22.28 , 0.084 , 0 , 50.078 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 13:10:00",,-0.123 , 0 , 244.545 , 243.494 , 0.423 , 0 , 244.091 , 0.453 , 21.149 , 0.084 , 0 , 49.992 , 0 , 0.423 ,
 212524150 ,"06/09/2013 13:20:00",,-0.123 , 0 , 244.658 , 243.205 , 0.423 , 0 , 243.854 , 0.453 , 21.346 , 0.084 , 0 , 49.996 , 0 , 0.423 ,
 212524150 ,"06/09/2013 13:30:00", 0 ,-0.123 , 0 , 244.483 , 243.308 , 0.423 , 0 , 243.988 , 0.453 , 22.423 , 0.084 , 0 , 49.988 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 13:40:00",,-0.123 , 0 , 244.813 , 243.339 , 0.423 , 0 , 244.122 , 0.453 , 21.248 , 0.084 , 0 , 50.023 , 0 , 0.423 ,
 212524150 ,"06/09/2013 13:50:00",,-0.123 , 0 , 244.73 , 243.226 , 0.423 , 0 , 244.091 , 0.453 , 21.687 , 0.084 , 0 , 50 , 0 , 0.423 ,
 212524150 ,"06/09/2013 14:00:00", 0 ,-0.123 , 0.01 , 245.194 , 243.772 , 0.423 , 0 , 244.442 , 0.453 , 21.94 , 0.084 , 0 , 50.078 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 14:10:00",,-0.123 , 0 , 245.545 , 244.215 , 0.423 , 0 , 244.926 , 0.453 , 23.357 , 0.084 , 0 , 50.063 , 0 , 0.423 ,
 212524150 ,"06/09/2013 14:20:00",,-0.123 , 0 , 246.214 , 243.143 , 0.423 , 0 , 244.596 , 0.453 , 23.884 , 0.084 , 0 , 50.109 , 0 , 0.423 ,
 212524150 ,"06/09/2013 14:30:00", 0 ,-0.123 , 0 , 244.308 , 242.999 , 0.423 , 0 , 243.762 , 0.453 , 23.939 , 0.084 , 0 , 50.082 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 14:40:00",,-0.123 , 0 , 243.617 , 242.36 , 0.423 , 0 , 243.019 , 0.453 , 23.379 , 0.083 , 0 , 49.984 , 0 , 0.423 ,
 212524150 ,"06/09/2013 14:50:00",,-0.123 , 0 , 243.452 , 242.03 , 0.423 , 0 , 242.772 , 0.453 , 24.082 , 0.083 , 0 , 49.992 , 0 , 0.423 ,
 212524150 ,"06/09/2013 15:00:00", 0 ,-0.123 , 0 , 243.112 , 240.834 , 0.423 , 0 , 241.968 , 0.453 , 24.642 , 0.083 , 0 , 49.945 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 15:10:00",,-0.123 , 0 , 242.061 , 240.907 , 0.423 , 0 , 241.577 , 0.453 , 23.84 , 0.083 , 0 , 49.988 , 0 , 0.423 ,
 212524150 ,"06/09/2013 15:20:00",,-0.123 , 0 , 242.721 , 241.185 , 0.423 , 0 , 241.917 , 0.453 , 23.214 , 0.083 , 0 , 50.012 , 0 , 0.423 ,
 212524150 ,"06/09/2013 15:30:00", 0 ,-0.123 , 0 , 242.927 , 241.535 , 0.423 , 0 , 242.205 , 0.453 , 22.731 , 0.083 , 0 , 50.082 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 15:40:00",,-0.123 , 0 , 242.659 , 241.288 , 0.423 , 0 , 242.04 , 0.453 , 23.851 , 0.083 , 0 , 50.07 , 0 , 0.423 ,
 212524150 ,"06/09/2013 15:50:00",,-0.123 , 0 , 243.081 , 241.875 , 0.423 , 0 , 242.411 , 0.453 , 24.159 , 0.083 , 0 , 50.055 , 0 , 0.423 ,
 212524150 ,"06/09/2013 16:00:00", 0 ,-0.123 , 0 , 243.133 , 240.938 , 0.423 , 0 , 242.401 , 0.453 , 22.379 , 0.084 , 0 , 50.055 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 16:10:00",,-0.123 , 0 , 243.483 , 240.948 , 0.423 , 0 , 242.741 , 0.453 , 23.005 , 0.084 , 0 , 50.043 , 0 , 0.423 ,
 212524150 ,"06/09/2013 16:20:00",,-0.123 , 0 , 243.195 , 241.68 , 0.423 , 0 , 242.535 , 0.665 , 24.928 , 0.084 , 0 , 50.039 , 0 , 0.423 ,
 212524150 ,"06/09/2013 16:30:00", 0 ,-0.123 , 0.01 , 243.947 , 241.978 , 0.423 , 0 , 243.092 , 0.453 , 23.489 , 0.084 , 0 , 50.039 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 16:40:00",,-0.123 , 0 , 243.926 , 241.989 , 0.423 , 0 , 242.937 , 0.453 , 23.17 , 0.084 , 0 , 50.063 , 0 , 0.423 ,
 212524150 ,"06/09/2013 16:50:00",,-0.123 , 0 , 244.411 , 241.257 , 0.423 , 0 , 242.865 , 0.453 , 23.412 , 0.084 , 0 , 50.074 , 0 , 0.423 ,
 212524150 ,"06/09/2013 17:00:00", 0 ,-0.123 , 0 , 243.452 , 241.381 , 0.423 , 0 , 242.576 , 0.453 , 23.544 , 0.084 , 0 , 50.008 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 17:10:00",,-0.123 , 0 , 243.524 , 241.339 , 0.423 , 0 , 242.545 , 0.453 , 23.687 , 0.084 , 0 , 49.922 , 0 , 0.423 ,
 212524150 ,"06/09/2013 17:20:00",,-0.123 , 0 , 244.761 , 242.628 , 0.423 , 0 , 243.926 , 0.453 , 22.95 , 0.084 , 0 , 50.09 , 0 , 0.423 ,
 212524150 ,"06/09/2013 17:30:00", 0 ,-0.123 , 0 , 244.926 , 243.133 , 0.423 , 0 , 244.153 , 0.453 , 20.347 , 0.084 , 0 , 50.105 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 17:40:00",,-0.123 , 0 , 244.875 , 243.205 , 0.423 , 0 , 243.978 , 0.453 , 20.61 , 0.084 , 0 , 50.035 , 0 , 0.423 ,
 212524150 ,"06/09/2013 17:50:00",,-0.123 , 0 , 244.957 , 242.597 , 0.423 , 0 , 243.906 , 0.453 , 20.687 , 0.084 , 0 , 50.074 , 0 , 0.423 ,
 212524150 ,"06/09/2013 18:00:00", 0 ,-0.123 , 0 , 243.205 , 240.762 , 0.423 , 0 , 241.731 , 0.453 , 21.105 , 0.084 , 0 , 50.039 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 18:10:00",,-0.123 , 0 , 242.885 , 240.979 , 0.423 , 0 , 242.02 , 0.453 , 22.928 , 0.084 , 0 , 50.094 , 0 , 0.423 ,
 212524150 ,"06/09/2013 18:20:00",,-0.123 , 0 , 243.349 , 241.288 , 0.423 , 0 , 242.411 , 0.453 , 22.852 , 0.084 , 0 , 50.066 , 0 , 0.423 ,
 212524150 ,"06/09/2013 18:30:00", 0 ,-0.123 , 0 , 243.545 , 241.525 , 0.423 , 0 , 242.731 , 0.484 , 23.851 , 0.084 , 0 , 50.063 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 18:40:00",,-0.123 , 0 , 242.607 , 241.401 , 0.423 , 0 , 241.948 , 0.453 , 24.335 , 0.084 , 0 , 49.934 , 0 , 0.423 ,
 212524150 ,"06/09/2013 18:50:00",,-0.123 , 0 , 242.277 , 240.917 , 0.423 , 0 , 241.69 , 0.484 , 24.983 , 0.084 , 0 , 50.074 , 0 , 0.423 ,
 212524150 ,"06/09/2013 19:00:00", 0 ,-0.123 , 0.01 , 242.442 , 240.072 , 0.423 , 0 , 241.102 , 0.484 , 25.851 , 0.084 , 0 , 50.074 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 19:10:00",,-0.123 , 0 , 242.762 , 241.412 , 0.423 , 0 , 242.205 , 0.484 , 25.785 , 0.084 , 0 , 50.148 , 0 , 0.423 ,
 212524150 ,"06/09/2013 19:20:00",,-0.123 , 0 , 243.37 , 242.082 , 0.423 , 0 , 242.741 , 0.453 , 25.884 , 0.084 , 0 , 50.063 , 0 , 0.423 ,
 212524150 ,"06/09/2013 19:30:00", 0 ,-0.123 , 0 , 244.143 , 242.741 , 0.423 , 0 , 243.411 , 0.484 , 25.389 , 0.084 , 0 , 50.117 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 19:40:00",,-0.123 , 0 , 243.968 , 234.65 , 0.423 , 0 , 242.968 , 0.453 , 25.675 , 0.084 , 0 , 49.996 , 0 , 0.423 ,
 212524150 ,"06/09/2013 19:50:00",,-0.123 , 0 , 243.834 , 241.989 , 0.423 , 0 , 243.102 , 0.484 , 25.62 , 0.084 , 0 , 50.039 , 0 , 0.423 ,
 212524150 ,"06/09/2013 20:00:00", 0 ,-0.123 , 0 , 243.895 , 242.545 , 0.423 , 0 , 243.287 , 0.514 , 24.598 , 0.084 , 0 , 50.047 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 20:10:00",,-0.123 , 0 , 244.679 , 243.03 , 0.423 , 0 , 243.844 , 0.484 , 22.841 , 0.084 , 0 , 49.98 , 0 , 0.423 ,
 212524150 ,"06/09/2013 20:20:00",,-0.123 , 0 , 244.813 , 243.164 , 0.423 , 0 , 243.947 , 0.514 , 22.083 , 0.084 , 0 , 50.047 , 0 , 0.423 ,
 212524150 ,"06/09/2013 20:30:00", 0 ,-0.123 , 0 , 244.184 , 243.102 , 0.423 , 0 , 243.607 , 0.514 , 23.027 , 0.084 , 0 , 50.035 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 20:40:00",,-0.123 , 0 , 244.071 , 243.205 , 0.423 , 0 , 243.586 , 0.514 , 21.412 , 0.084 , 0 , 50.016 , 0 , 0.423 ,
 212524150 ,"06/09/2013 20:50:00",,-0.123 , 0 , 243.937 , 242.803 , 0.423 , 0 , 243.483 , 0.514 , 18.831 , 0.083 , 0 , 50.07 , 0 , 0.423 ,
 212524150 ,"06/09/2013 21:00:00", 0 ,-0.123 , 0 , 244.328 , 242.947 , 0.423 , 0 , 243.679 , 0.514 , 20.753 , 0.083 , 0 , 50.027 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 21:10:00",,-0.123 , 0 , 245.38 , 243.628 , 0.423 , 0 , 244.442 , 0.514 , 21.302 , 0.083 , 0 , 49.992 , 0 , 0.423 ,
 212524150 ,"06/09/2013 21:20:00",,-0.123 , 0 , 246.297 , 244.081 , 0.423 , 0 , 245.122 , 0.514 , 21.434 , 0.083 , 0 , 49.988 , 0 , 0.423 ,
 212524150 ,"06/09/2013 21:30:00", 0 ,-0.123 , 0 , 247.07 , 245.266 , 0.423 , 0 , 246.39 , 0.514 , 21.544 , 0.083 , 0 , 50.07 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 21:40:00",,-0.123 , 0.01 , 246.379 , 245.05 , 0.423 , 0 , 245.792 , 0.514 , 21.116 , 0.083 , 0 , 49.98 , 0 , 0.423 ,
 212524150 ,"06/09/2013 21:50:00",,-0.123 , 0 , 246.431 , 244.947 , 0.423 , 0 , 245.792 , 0.514 , 21.94 , 0.084 , 0 , 49.926 , 0 , 0.423 ,
 212524150 ,"06/09/2013 22:00:00", 0 ,-0.123 , 0 , 246.957 , 245.081 , 0.423 , 0 , 246.039 , 0.514 , 22.511 , 0.084 , 0 , 50.004 , 0 , 0.423 , 0.01 
 212524150 ,"06/09/2013 22:10:00",,-0.123 , 0 , 246.245 , 245.04 , 0.423 , 0 , 245.72 , 0.514 , 24.192 , 0.084 , 0 , 49.969 , 0 , 0.423 ,
 212524150 ,"06/09/2013 22:20:00",,-0.123 , 0 , 246.544 , 241.978 , 0.423 , 0 , 245.452 , 0.514 , 24.093 , 0.084 , 0 , 49.93 , 0 , 0.423 ,
 212524150 ,"06/09/2013 22:30:00", 0 ,-0.123 , 0 , 244.37 , 241.896 , 0.423 , 0 , 243.452 , 0.514 , 24.148 , 0.084 , 0 , 50.055 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 22:40:00",,-0.123 , 0 , 244.194 , 242.576 , 0.423 , 0 , 243.298 , 0.514 , 24.192 , 0.084 , 0 , 50.012 , 0 , 0.423 ,
 212524150 ,"06/09/2013 22:50:00",,-0.123 , 0 , 243.7 , 242.525 , 0.423 , 0 , 243.143 , 0.514 , 24.214 , 0.084 , 0 , 50.035 , 0 , 0.423 ,
 212524150 ,"06/09/2013 23:00:00", 0 ,-0.123 , 0 , 243.885 , 242.648 , 0.423 , 0 , 243.349 , 0.514 , 20.951 , 0.084 , 0 , 50.035 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 23:10:00",,-0.123 , 0 , 244.246 , 241.989 , 0.423 , 0 , 243.421 , 0.514 , 24.137 , 0.084 , 0 , 49.93 , 0 , 0.423 ,
 212524150 ,"06/09/2013 23:20:00",,-0.123 , 0 , 244.854 , 241.896 , 0.423 , 0 , 243.524 , 0.514 , 23.785 , 0.084 , 0 , 49.953 , 0 , 0.423 ,
 212524150 ,"06/09/2013 23:30:00", 0 ,-0.123 , 0 , 245.194 , 243.772 , 0.423 , 0 , 244.565 , 0.514 , 23.533 , 0.084 , 0 , 49.961 , 0 , 0.423 , 0 
 212524150 ,"06/09/2013 23:40:00",,-0.123 , 0 , 245.225 , 244.297 , 0.423 , 0 , 244.648 , 0.514 , 23.785 , 0.084 , 0 , 49.977 , 0 , 0.423 ,
 212524150 ,"06/09/2013 23:50:00",,-0.123 , 0 , 245.73 , 244.462 , 0.423 , 0 , 245.174 , 0.514 , 23.632 , 0.084 , 0 , 50 , 0 , 0.423 ,
 212524150 ,07/09/2013 , 0 ,-0.123 , 0.01 , 245.596 , 244.802 , 0.423 , 0 , 245.246 , 0.514 , 23.368 , 0.084 , 0 , 49.961 , 0 , 0.423 , 0.01 
 212524150 ,"07/09/2013 00:10:00",,-0.123 , 0 , 246.544 , 244.875 , 0.423 , 0 , 245.658 , 0.514 , 23.335 , 0.084 , 0 , 49.977 , 0 , 0.423 ,
 212524150 ,"07/09/2013 00:20:00",,-0.123 , 0 , 246.833 , 245.936 , 0.453 , 0 , 246.4 , 0.514 , 23.148 , 0.084 , 0 , 49.996 , 0 , 0.423 ,
 212524150 ,"07/09/2013 00:30:00", 0 ,-0.123 , 0 , 247.42 , 245.555 , 0.423 , 0 , 246.565 , 0.453 , 23.137 , 0.084 , 0 , 49.961 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 00:40:00",,-0.123 , 0 , 246.328 , 245.483 , 0.423 , 0 , 245.905 , 0.453 , 23.247 , 0.084 , 0 , 49.945 , 0 , 0.423 ,
 212524150 ,"07/09/2013 00:50:00",,-0.123 , 0 , 246.266 , 245.441 , 0.423 , 0 , 245.936 , 0.453 , 22.939 , 0.084 , 0 , 49.957 , 0 , 0.423 ,
 212524150 ,"07/09/2013 01:00:00", 0 ,-0.123 , 0 , 247.142 , 245.266 , 0.423 , 0 , 246.081 , 0.453 , 23.159 , 0.084 , 0 , 50.082 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 01:10:00",,-0.123 , 0 , 245.689 , 244.648 , 0.423 , 0 , 245.163 , 0.453 , 22.555 , 0.084 , 0 , 49.98 , 0 , 0.423 ,
 212524150 ,"07/09/2013 01:20:00",,-0.123 , 0 , 245.668 , 244.792 , 0.423 , 0 , 245.194 , 0.453 , 22.533 , 0.084 , 0 , 49.953 , 0 , 0.423 ,
 212524150 ,"07/09/2013 01:30:00", 0 ,-0.123 , 0 , 245.998 , 244.875 , 0.423 , 0 , 245.452 , 0.453 , 22.225 , 0.084 , 0 , 49.961 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 01:40:00",,-0.123 , 0 , 246.462 , 245.452 , 0.423 , 0 , 246.07 , 0.453 , 22.412 , 0.084 , 0 , 50.051 , 0 , 0.423 ,
 212524150 ,"07/09/2013 01:50:00",,-0.123 , 0 , 246.493 , 245.586 , 0.423 , 0 , 246.07 , 0.453 , 22.291 , 0.084 , 0 , 50.039 , 0 , 0.423 ,
 212524150 ,"07/09/2013 02:00:00", 0 ,-0.123 , 0 , 246.596 , 245.606 , 0.423 , 0 , 246.153 , 0.453 , 21.808 , 0.084 , 0 , 49.969 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 02:10:00",,-0.123 , 0 , 246.668 , 245.977 , 0.423 , 0 , 246.348 , 0.453 , 21.248 , 0.084 , 0 , 49.996 , 0 , 0.423 ,
 212524150 ,"07/09/2013 02:20:00",,-0.123 , 0 , 247.018 , 245.905 , 0.423 , 0 , 246.586 , 0.453 , 21.248 , 0.084 , 0 , 50.012 , 0 , 0.423 ,
 212524150 ,"07/09/2013 02:30:00", 0 ,-0.123 , 0.01 , 247.029 , 245.349 , 0.423 , 0 , 245.813 , 0.453 , 21.83 , 0.084 , 0 , 49.992 , 0 , 0.423 , 0.01 
 212524150 ,"07/09/2013 02:40:00",,-0.123 , 0 , 245.977 , 245.091 , 0.423 , 0 , 245.617 , 0.453 , 21.94 , 0.084 , 0 , 49.98 , 0 , 0.423 ,
 212524150 ,"07/09/2013 02:50:00",,-0.123 , 0 , 245.967 , 245.132 , 0.423 , 0 , 245.637 , 0.453 , 21.731 , 0.084 , 0 , 49.992 , 0 , 0.423 ,
 212524150 ,"07/09/2013 03:00:00", 0 ,-0.123 , 0 , 246.513 , 245.359 , 0.423 , 0 , 245.967 , 0.453 , 21.544 , 0.084 , 0 , 50.051 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 03:10:00",,-0.123 , 0 , 247.08 , 243.658 , 0.423 , 0 , 245.926 , 0.453 , 21.467 , 0.084 , 0 , 50.148 , 0 , 0.423 ,
 212524150 ,"07/09/2013 03:20:00",,-0.123 , 0 , 243.926 , 241.834 , 0.423 , 0 , 242.813 , 0.453 , 21.995 , 0.084 , 0 , 49.934 , 0 , 0.423 ,
 212524150 ,"07/09/2013 03:30:00", 0 ,-0.123 , 0 , 242.999 , 242.061 , 0.423 , 0 , 242.659 , 0.453 , 22.05 , 0.084 , 0 , 50.02 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 03:40:00",,-0.123 , 0 , 242.865 , 241.968 , 0.423 , 0 , 242.37 , 0.453 , 22.126 , 0.084 , 0 , 49.969 , 0 , 0.423 ,
 212524150 ,"07/09/2013 03:50:00",,-0.123 , 0 , 242.834 , 242.112 , 0.423 , 0 , 242.411 , 0.453 , 21.731 , 0.084 , 0 , 49.945 , 0 , 0.423 ,
 212524150 ,"07/09/2013 04:00:00", 0 ,-0.123 , 0 , 242.638 , 241.958 , 0.423 , 0 , 242.329 , 0.453 , 21.742 , 0.084 , 0 , 50 , 0 , 0.423 , 0 
 212524150 ,"07/09/2013 04:10:00",,-0.123 , 0 , 242.617 , 241.834 , 0.423 , 0 , 242.329 , 0.453 , 21.423 , 0.084 , 0 , 50.008 , 0 , 0.423 ,
 212524150 ,"07/09/2013 04:20:00",,-0.123 , 0 , 243.895 , 241.999 , 0.423 , 0 , 243.184 , 0.453 , 21.819 , 0.084 , 0 , 50.063 , 0 , 0.423 ,
 212524150 ,"07/09/2013 04:30:00", 0 ,-0.123 , 0 , 243.658 , 242.597 , 0.423 , 0 , 243.195 , 0.453 , 20.05 , 0.084 , 0 , 50.016 , 0 , 0.423 , 0 
