"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage Phase B","Voltage PhaseC Maximum","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage Phase C","Voltage PhaseC Minimum","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524174 ,"09/05/2013 20:30:00", 34.805 , 1.571 , 0 , 0.041 ,-3.063 , 236.609 , 237.33 , 1.769 , 239.041 ,-2.859 , 38.331 , 235.856 , 40.759 , 239.629 , 240.68 ,-0.286 ,-3.267 , 239.958 , 239.237 , 1.791 , 0.041 , 240.453 , 1.53 
 212524174 ,"09/05/2013 20:40:00", 35.255 , 1.615 , 0 , 0.041 ,-3.104 , 236.928 , 237.815 , 1.791 , 238.33 ,-2.859 , 38.013 , 235.949 , 41.155 , 239.763 , 241.185 ,-0.286 ,-3.267 , 240.319 , 238.856 , 1.791 , 0.041 , 240.649 , 1.55 
 212524174 ,"09/05/2013 20:50:00", 35.277 , 1.648 , 0 , 0.041 ,-3.186 , 235.774 , 236.691 , 1.813 , 236.681 ,-2.9 , 38.232 , 234.001 , 41.276 , 238.722 , 240.268 ,-0.286 ,-3.349 , 239.371 , 237.402 , 1.846 , 0.041 , 239.34 , 1.56 
 212524174 ,"09/05/2013 21:00:00", 35.09 , 1.692 , 0 , 0.041 ,-3.063 , 234.661 , 240.824 , 1.901 , 0 ,-2.777 , 38.474 , 0 , 39.935 , 237.423 , 243.339 ,-0.286 ,-3.186 , 238.072 , 0 , 1.956 , 0.041 , 244.122 , 0.84 
 212524174 ,"09/05/2013 21:10:00", 38.65 , 1.857 , 0 , 0.041 ,-2.696 , 235.094 , 239.629 , 2.098 , 0 ,-2.45 , 42.616 , 0 , 44.758 , 237.66 , 244.287 ,-0.245 ,-2.818 , 238.402 , 0 , 2.12 , 0.041 , 242.947 , 1.25 
 212524174 ,"09/05/2013 21:20:00", 36.936 , 1.835 , 0 , 0 ,-3.022 , 236.083 , 236.887 , 2.076 , 238.289 ,-2.736 , 39.595 , 235.331 , 43.473 , 238.732 , 240.298 ,-0.286 ,-3.186 , 239.474 , 238.577 , 2.098 , 0 , 239.268 , 1.49 
 212524174 ,"09/05/2013 21:30:00", 37.529 , 1.857 , 0 , 0 ,-3.063 , 237.361 , 237.887 , 2.12 , 238.701 ,-2.736 , 39.551 , 236.691 , 43.429 , 239.629 , 241.309 ,-0.286 ,-3.145 , 240.742 , 239.876 , 2.087 , 0 , 240.226 , 1.49 
 212524174 ,"09/05/2013 21:40:00", 37.903 , 1.89 , 0 , 0 ,-3.063 , 238.093 , 238.825 , 2.142 , 239.721 ,-2.777 , 39.617 , 237.176 , 43.341 , 240.515 , 242.71 ,-0.286 ,-3.145 , 241.649 , 240.278 , 2.109 , 0 , 241.164 , 1.49 
 212524174 ,"09/05/2013 21:50:00", 37.782 , 1.912 , 0 , 0 ,-3.063 , 238.959 , 239.804 , 2.23 , 239.69 ,-2.777 , 39.957 , 237.351 , 43.363 , 241.195 , 243.308 ,-0.286 ,-3.145 , 242.308 , 241.113 , 2.186 , 0 , 242.174 , 1.5 
 212524174 ,"09/05/2013 22:00:00", 37.936 , 1.989 , 0 , 0 ,-3.063 , 237.969 , 239.33 , 2.329 , 238.206 ,-2.777 , 39.749 , 235.753 , 43.198 , 240.113 , 242.731 ,-0.245 ,-3.145 , 241.288 , 239.299 , 2.285 , 0 , 241.535 , 1.49 
 212524174 ,"09/05/2013 22:10:00", 37.738 , 2.054 , 0 , 0 ,-3.063 , 236.166 , 236.732 , 2.384 , 237.846 ,-2.777 , 39.562 , 235.578 , 43.11 , 238.392 , 240.051 ,-0.245 ,-3.145 , 239.608 , 238.907 , 2.45 , 0 , 238.783 , 1.5 
 212524174 ,"09/05/2013 22:20:00", 37.628 , 2.087 , 0 , 0 ,-3.063 , 236.928 , 237.578 , 2.406 , 238.536 ,-2.777 , 39.276 , 236.341 , 42.77 , 239.237 , 241.133 ,-0.245 ,-3.145 , 240.278 , 239.629 , 2.472 , 0 , 239.927 , 1.51 
 212524174 ,"09/05/2013 22:30:00", 38.057 , 2.109 , 0 , 0 ,-3.104 , 237.742 , 238.32 , 2.472 , 239.577 ,-2.777 , 39.199 , 236.959 , 42.968 , 240.154 , 241.958 ,-0.245 ,-3.145 , 241.329 , 240.773 , 2.505 , 0 , 240.762 , 1.5 
 212524174 ,"09/05/2013 22:40:00", 38.013 , 2.087 , 0 , 0 ,-3.063 , 238.763 , 239.495 , 2.483 , 240.422 ,-2.777 , 39.705 , 237.835 , 43.143 , 241.278 , 242.834 ,-0.286 ,-3.186 , 242.36 , 241.473 , 2.571 , 0 , 241.865 , 1.51 
 212524174 ,"09/05/2013 22:50:00", 38.221 , 2.131 , 0 , 0 ,-3.104 , 239.659 , 240.237 , 2.593 , 241.37 ,-2.818 , 40.298 , 238.763 , 43.55 , 241.968 , 243.566 ,-0.245 ,-3.186 , 242.834 , 241.896 , 2.725 , 0.041 , 242.628 , 1.52 
 212524174 ,"09/05/2013 23:00:00", 38.375 , 2.186 , 0 , 0 ,-3.104 , 239.835 , 240.474 , 2.648 , 241.412 ,-2.818 , 40.858 , 239.206 , 43.846 , 241.937 , 243.473 ,-0.245 ,-3.226 , 242.782 , 241.989 , 2.856 , 0.041 , 242.721 , 1.52 
 212524174 ,"09/05/2013 23:10:00", 37.914 , 2.164 , 0 , 0.041 ,-3.186 , 239.35 , 240.309 , 2.571 , 241.195 ,-2.941 , 39.474 , 238.505 , 42.484 , 241.7 , 243.143 ,-0.245 ,-3.308 , 242.473 , 241.525 , 2.659 , 0 , 242.535 , 1.57 
 212524174 ,"09/05/2013 23:20:00", 60.04 , 2.142 , 0 , 0.041 ,-1.92 , 241.154 , 242.793 , 2.659 , 241.566 ,-1.756 , 61.754 , 239.134 , 66.896 , 243.597 , 245.792 ,-0.163 ,-1.96 , 244.174 , 242.236 , 2.802 , 0 , 245.297 , 0.94 
 212524174 ,"09/05/2013 23:30:00", 69.203 , 2.175 , 0 , 0.082 ,-0.776 , 241.329 , 243.143 , 2.648 , 239.886 ,-0.653 , 73.334 , 237.732 , 76.124 , 243.628 , 246.204 , 0 ,-0.776 , 244.359 , 240.938 , 2.802 , 0.041 , 245.411 , 0.36 
 212524174 ,"09/05/2013 23:40:00", 45.121 , 2.318 , 0 , 0.163 ,-0.082 , 240.35 , 240.907 , 2.9 , 242.37 ,-0.041 , 58.722 , 239.752 , 46.34 , 242.741 , 243.937 , 0.082 ,-0.082 , 243.349 , 242.721 , 3.032 , 0.163 , 243.071 , 0.03 
 212524174 ,"09/05/2013 23:50:00", 45.747 , 2.362 , 0 , 0.163 ,-0.082 , 240.546 , 240.865 , 2.933 , 242.731 ,-0.041 , 56.448 , 240.175 , 46.923 , 243.102 , 244.205 , 0.082 ,-0.082 , 243.782 , 243.143 , 3.054 , 0.163 , 243.411 , 0.02 
 212524174 ,10/05/2013 , 45.374 , 2.34 , 0 , 0.163 ,-0.082 , 241.092 , 241.566 , 2.911 , 243.102 ,-0.041 , 59.019 , 240.546 , 46.033 , 243.597 , 244.565 , 0.082 ,-0.082 , 244.05 , 242.885 , 3.01 , 0.163 , 243.978 , 0.02 
 212524174 ,"10/05/2013 00:10:00", 45.45 , 2.318 , 0 , 0.163 ,-0.082 , 240.999 , 241.463 , 2.911 , 243.05 ,-0.041 , 55.734 , 240.484 , 46.428 , 243.628 , 244.483 , 0.082 ,-0.082 , 244.009 , 243.133 , 2.999 , 0.163 , 244.122 , 0.02 
 212524174 ,"10/05/2013 00:20:00", 45.472 , 2.351 , 0 , 0.163 ,-0.082 , 241.525 , 241.886 , 2.988 , 243.844 ,-0.041 , 55.206 , 241.03 , 47.23 , 244.194 , 244.761 , 0.082 ,-0.082 , 244.411 , 243.782 , 3.01 , 0.163 , 244.545 , 0.03 
 212524174 ,"10/05/2013 00:30:00", 45.319 , 2.318 , 0 , 0.163 ,-0.082 , 241.721 , 242.061 , 2.944 , 243.978 ,-0.041 , 56.558 , 241.288 , 47.505 , 244.462 , 245.287 , 0.082 ,-0.082 , 244.802 , 244.308 , 2.999 , 0.163 , 244.926 , 0.02 
 212524174 ,"10/05/2013 00:40:00", 45.165 , 2.296 , 0 , 0.163 ,-0.082 , 241.401 , 241.958 , 2.933 , 243.762 ,-0.041 , 54.196 , 241.01 , 46.802 , 244.133 , 244.957 , 0.082 ,-0.082 , 244.483 , 244.163 , 3.01 , 0.163 , 244.71 , 0.02 
 212524174 ,"10/05/2013 00:50:00", 44.78 , 2.329 , 0 , 0.163 ,-0.082 , 241.37 , 241.649 , 2.922 , 243.792 ,-0.041 , 55.602 , 240.824 , 47.714 , 244.019 , 244.72 , 0.082 ,-0.041 , 244.411 , 243.834 , 3.01 , 0.163 , 244.246 , 0.02 
 212524174 ,"10/05/2013 01:00:00", 43.791 , 2.483 , 0 , 0.123 ,-0.041 , 236.104 , 241.577 , 3.241 , 0 , 0 , 56.799 , 0 , 46.077 , 238.701 , 244.772 , 0.082 ,-0.041 , 239.124 , 0 , 3.131 , 0.123 , 244.225 , 0.01 
 212524174 ,"10/05/2013 01:10:00", 39.88 , 2.285 , 0 , 0.041 ,-3.063 , 239.608 , 242.504 , 2.856 , 241.494 ,-2.818 , 42.726 , 238.907 , 44.626 , 242.061 , 245.256 ,-0.204 ,-3.186 , 242.597 , 241.504 , 2.955 , 0.041 , 245.369 , 1.11 
 212524174 ,"10/05/2013 01:20:00", 38.364 , 2.329 , 0 , 0.041 ,-3.267 , 239.649 , 240.237 , 2.889 , 241.288 ,-3.063 , 40.605 , 238.959 , 42.66 , 242.02 , 242.989 ,-0.245 ,-3.431 , 242.473 , 241.824 , 2.977 , 0.041 , 242.762 , 1.63 
 212524174 ,"10/05/2013 01:30:00", 38.166 , 2.252 , 0 , 0.041 ,-3.267 , 239.556 , 239.907 , 2.834 , 241.618 ,-3.063 , 40.232 , 239.134 , 42.616 , 241.937 , 242.927 ,-0.245 ,-3.431 , 242.617 , 242.04 , 2.889 , 0.041 , 242.35 , 1.62 
 212524174 ,"10/05/2013 01:40:00", 38.156 , 2.186 , 0 , 0.041 ,-3.267 , 239.866 , 240.814 , 2.823 , 241.422 ,-3.063 , 40.485 , 238.99 , 42.462 , 242.308 , 243.679 ,-0.245 ,-3.431 , 242.669 , 241.917 , 2.856 , 0.041 , 243.143 , 1.63 
 212524174 ,"10/05/2013 01:50:00", 38.035 , 2.153 , 0 , 0.041 ,-3.267 , 240.278 , 241.278 , 2.769 , 241.515 ,-3.063 , 40.594 , 239.01 , 42.44 , 242.762 , 244.297 ,-0.245 ,-3.431 , 243.143 , 241.597 , 2.802 , 0.041 , 243.689 , 1.64 
 212524174 ,"10/05/2013 02:00:00", 38.188 , 2.153 , 0 , 0 ,-3.267 , 240.432 , 240.896 , 2.802 , 242.257 ,-3.104 , 40.573 , 239.824 , 42.286 , 242.855 , 243.628 ,-0.245 ,-3.472 , 243.05 , 242.442 , 2.834 , 0.041 , 243.133 , 1.63 
 212524174 ,"10/05/2013 02:10:00", 38.518 , 2.252 , 0 , 0.041 ,-3.267 , 241.03 , 241.556 , 2.9 , 241.556 ,-3.104 , 41.243 , 239.206 , 42.792 , 243.38 , 244.153 ,-0.245 ,-3.472 , 243.648 , 242.02 , 2.955 , 0.041 , 243.751 , 1.64 
 212524174 ,"10/05/2013 02:20:00", 38.221 , 2.318 , 0 , 0.041 ,-3.308 , 240.536 , 241.793 , 2.933 , 241.649 ,-3.104 , 41.364 , 239.124 , 43.044 , 242.947 , 244.607 ,-0.245 ,-3.512 , 243.318 , 242.112 , 3.021 , 0.041 , 244.071 , 1.66 
 212524174 ,"10/05/2013 02:30:00", 40.177 , 2.329 , 0 , 0.041 ,-3.226 , 239.866 , 242.267 , 2.999 , 241.566 ,-3.022 , 43.484 , 239.041 , 45.582 , 242.329 , 244.627 ,-0.245 ,-3.431 , 242.659 , 241.71 , 3.087 , 0.041 , 244.916 , 1.61 
 212524174 ,"10/05/2013 02:40:00", 66.193 , 2.395 , 0 , 0 ,-1.307 , 241.7 , 242.195 , 3.021 , 242.648 ,-1.144 , 71.587 , 240.134 , 76.827 , 244.318 , 244.947 ,-0.163 ,-1.389 , 244.328 , 242.721 , 3.197 , 0 , 245.05 , 0.64 
 212524174 ,"10/05/2013 02:50:00", 46.835 , 2.494 , 0 , 0.082 ,-0.49 , 240.463 , 242.576 , 2.856 , 0 ,-0.408 , 55.964 , 0 , 44.451 , 243.019 , 245.122 , 0 ,-0.531 , 243.123 , 0 , 3.087 , 0.123 , 245.07 , 0.18 
 212524174 ,"10/05/2013 03:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 03:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 03:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 03:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 03:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 03:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 04:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 05:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 06:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 07:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 08:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 09:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 10:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 11:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 12:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:00:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:10:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:20:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:30:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:40:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 212524174 ,"10/05/2013 13:50:00", 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
