Date of PQ Monitor Installation,09/02/2014 20:00,=,09/02/2014 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of Logging Completion,19/03/2014 09:20,=,19/03/2014 09:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of PQ Monitor Removal,19/03/2014 09:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger Type,Enetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Error at end of Trial,20,seconds,Behind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Logging Time,37.55555556,days =,3244800,seconds,=,Drift Per Second,-0.000006164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger DateTime,Serial DateTime,Adjusted DateTime,RMS Voltage,RMS Current,PF,Apparent Power,Active Power,Reactive Power,THD Current,THD Voltage,RMS Voltage H1,RMS Voltage H3,RMS Voltage H5,RMS Voltage H7,RMS Voltage H9,RMS Voltage H11,RMS Voltage H13,RMS Voltage H15,RMS Voltage H17,RMS Voltage H19,RMS Voltage H21,RMS Voltage H23,RMS Voltage H25,RMS Voltage H27,RMS Voltage H29,RMS Voltage H31,RMS Voltage H33,RMS Voltage H35,RMS Voltage H37,RMS Voltage H39,RMS Voltage H41,RMS Voltage H43,RMS Voltage H45,RMS Voltage H47,RMS Voltage H49,RMS Current H1,RMS Current H3,RMS Current H5,RMS Current H7,RMS Current H9,RMS Current H11,RMS Current H13,RMS Current H15,RMS Current H17,RMS Current H19,RMS Current H21,RMS Current H23,RMS Current H25,RMS Current H27,RMS Current H29,RMS Current H31,RMS Current H33,RMS Current H35,RMS Current H37,RMS Current H39,RMS Current H41,RMS Current H43,RMS Current H45,RMS Current H47,RMS Current H49,Frequency
,,,Vrms,Arms,,VA,W,Var,%,%,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Hz
09/02/2014 20:00,09/02/2014 20:00,09/02/2014 20:00,244.8,32,-0.968,7832,7584,-1808,6.5,1.26,,0.68544,2.0808,1.00368,1.07712,1.3464,0.31824,0.46512,0.17136,0.17136,0.17136,0.2448,0.1224,,,,,,,,,,,,,,1.2,1.12,0.32,0.64,0.24,0.4,0.4,0.24,0.24,0.24,0.4,0.16,,,,,,,,,,,,,49.95
09/02/2014 20:10,09/02/2014 20:10,09/02/2014 20:10,245.44,29.84,-0.964,7320,7056,-1792,6.97,1.28,,0.760864,2.159872,0.98176,1.055392,1.374464,0.294528,0.441792,0.147264,0.220896,0.196352,0.294528,0.171808,,,,,,,,,,,,,,1.28,1.12,0.32,0.64,0.24,0.32,0.32,0.24,0.16,0.24,0.32,0.08,,,,,,,,,,,,,49.97
09/02/2014 20:20,09/02/2014 20:20,09/02/2014 20:20,246.2,24,-0.934,5912,5592,-1664,8.67,1.25,,0.7386,2.0927,0.9848,0.9848,1.3541,0.32006,0.39392,0.07386,0.2462,0.2462,0.34468,0.14772,,,,,,,,,,,,,,1.36,0.88,0.4,0.4,0.4,0.32,0.32,0.24,0.24,0.24,0.32,0.16,,,,,,,,,,,,,49.95
09/02/2014 20:30,09/02/2014 20:30,09/02/2014 20:30,245.76,25.44,-0.952,6256,5960,-1728,8.49,1.33,,0.835584,2.260992,1.056768,0.98304,1.425408,0.24576,0.393216,0.073728,0.294912,0.221184,0.417792,0.172032,,,,,,,,,,,,,,1.44,1.2,0.32,0.4,0.4,0.24,0.16,0.16,0.16,0.24,0.24,0.24,,,,,,,,,,,,,49.94
09/02/2014 20:40,09/02/2014 20:40,09/02/2014 20:40,245.98,25.36,-0.952,6232,5936,-1720,8.52,1.39,,0.959322,2.287614,1.2299,0.959322,1.426684,0.270578,0.442764,0.12299,0.270578,0.147588,0.418166,0.147588,,,,,,,,,,,,,,1.44,1.2,0.24,0.4,0.4,0.24,0.16,0.24,0.16,0.24,0.24,0.16,,,,,,,,,,,,,49.91
09/02/2014 20:50,09/02/2014 20:50,09/02/2014 20:50,244.68,21.44,-0.939,5240,4920,-1624,10.07,1.37,,0.85638,2.104248,1.296804,1.003188,1.614888,0.293616,0.538296,0.073404,0.293616,0.220212,0.440424,0.146808,,,,,,,,,,,,,,1.52,1.04,0.32,0.24,0.56,0.08,0.24,0.16,0.24,0.16,0.4,0.16,,,,,,,,,,,,,49.97
09/02/2014 21:00,09/02/2014 21:00,09/02/2014 21:00,244.64,20.72,-0.937,5080,4752,-1616,10.04,1.32,,0.758384,2.030512,1.247664,0.97856,1.516768,0.318032,0.48928,0.073392,0.269104,0.220176,0.415888,0.146784,,,,,,,,,,,,,,1.52,1.04,0.32,0.24,0.56,0.16,0.24,0.16,0.24,0.16,0.4,0.16,,,,,,,,,,,,,50.07
09/02/2014 21:10,09/02/2014 21:10,09/02/2014 21:10,244.74,20.88,-0.937,5112,4792,-1616,10.34,1.3,,0.709746,2.055816,1.174752,0.954486,1.541862,0.416058,0.48948,0.097896,0.269214,0.171318,0.416058,0.073422,,,,,,,,,,,,,,1.52,0.96,0.32,0.16,0.56,0.16,0.24,0.16,0.24,0.16,0.4,0.16,,,,,,,,,,,,,50
09/02/2014 21:20,09/02/2014 21:20,09/02/2014 21:20,245.06,18.08,-0.823,4440,4000,-1528,9.73,1.33,,0.784192,2.132022,1.151782,0.955734,1.543878,0.441108,0.465614,0.171542,0.294072,0.147036,0.465614,0.098024,,,,,,,,,,,,,,1.12,0.8,0.24,0.24,0.48,0.16,0.16,0.16,0.24,0.16,0.32,0.16,,,,,,,,,,,,,50.02
09/02/2014 21:30,09/02/2014 21:30,09/02/2014 21:30,244.04,23.52,-0.947,5736,5432,-1664,8.84,1.29,,0.73212,2.049936,1.073776,0.878544,1.537452,0.390464,0.463676,0.12202,0.24404,0.146424,0.390464,0.048808,,,,,,,,,,,,,,1.44,1.12,0.24,0.32,0.48,0.16,0.16,0.16,0.32,0.16,0.32,0.16,,,,,,,,,,,,,49.97
09/02/2014 21:40,09/02/2014 21:40,09/02/2014 21:40,244.78,24.24,-0.949,5928,5632,-1688,8.58,1.32,,0.832252,2.08063,1.248378,0.832252,1.517636,0.36717,0.416126,0.12239,0.269258,0.12239,0.416126,0.073434,,,,,,,,,,,,,,1.44,1.12,0.24,0.32,0.48,0.16,0.16,0.16,0.24,0.16,0.24,0.16,,,,,,,,,,,,,49.95
09/02/2014 21:50,09/02/2014 21:50,09/02/2014 21:50,245.04,19.36,-0.926,4744,4400,-1584,10.74,1.27,,0.710616,2.058336,1.151688,0.833136,1.519248,0.441072,0.441072,0.098016,0.24504,0.171528,0.392064,0.073512,,,,,,,,,,,,,,1.52,0.96,0.4,0.16,0.56,0.24,0.24,0.16,0.24,0.16,0.32,0.16,,,,,,,,,,,,,49.97
09/02/2014 22:00,09/02/2014 22:00,09/02/2014 22:00,246.8,15.2,-0.895,3752,3360,-1504,13.16,1.27,,0.64168,2.02376,1.15996,0.88848,1.55484,0.4936,0.41956,0.1234,0.32084,0.1234,0.44424,0.07404,,,,,,,,,,,,,,1.52,0.56,0.56,0.16,0.56,0.32,0.16,0.24,0.16,0.16,0.32,0.16,,,,,,,,,,,,,49.99
09/02/2014 22:10,09/02/2014 22:10,09/02/2014 22:10,247.68,17.84,-0.917,4424,4056,-1584,11.66,1.29,,0.643968,2.10528,1.11456,0.86688,1.585152,0.49536,0.445824,0.099072,0.272448,0.099072,0.421056,0.12384,,,,,,,,,,,,,,1.6,0.88,0.48,0.16,0.56,0.32,0.32,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,50
09/02/2014 22:20,09/02/2014 22:20,09/02/2014 22:20,246.84,17.76,-0.917,4384,4016,-1568,11.71,1.26,,0.666468,1.950036,1.086096,0.814572,1.60446,0.49368,0.419628,0.12342,0.24684,0.074052,0.444312,0.12342,,,,,,,,,,,,,,1.6,0.8,0.48,0.16,0.56,0.32,0.24,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.95
09/02/2014 22:30,09/02/2014 22:30,09/02/2014 22:30,246.58,18.72,-0.85,4616,4192,-1568,9.83,1.24,,0.641108,1.824692,1.084952,0.86303,1.652086,0.443844,0.419186,0.12329,0.295896,0.098632,0.517818,0.172606,,,,,,,,,,,,,,1.28,0.72,0.4,0.24,0.56,0.24,0.24,0.16,0.16,0.16,0.4,0.16,,,,,,,,,,,,,49.95
09/02/2014 22:40,09/02/2014 22:40,09/02/2014 22:40,248,19.12,-0.925,4752,4400,-1624,11.3,1.25,,0.744,1.9344,1.0416,0.8184,1.6616,0.4216,0.4464,0.0744,0.248,0.0992,0.496,0.1488,,,,,,,,,,,,,,1.6,0.88,0.4,0.16,0.64,0.24,0.24,0.08,0.16,0.16,0.4,0.16,,,,,,,,,,,,,49.97
09/02/2014 22:50,09/02/2014 22:50,09/02/2014 22:50,247.54,5.92,-0.172,1456,432,-1120,16.22,1.26,,0.668358,1.98032,1.089176,0.86639,1.559502,0.346556,0.420818,0.074262,0.297048,0.099016,0.594096,0.148524,,,,,,,,,,,,,,0.24,0.32,0.24,0.24,0.4,0.16,0.16,0.08,0.16,0.08,0.32,0.16,,,,,,,,,,,,,49.95
09/02/2014 23:00,09/02/2014 23:00,09/02/2014 23:00,246.98,4.88,-0.114,1208,136,-1072,18.03,1.17,,0.518658,1.802954,1.012618,0.815034,1.531276,0.321074,0.345772,0.098792,0.24698,0.049396,0.642148,0.12349,,,,,,,,,,,,,,0.16,0.24,0.24,0.24,0.4,0.16,0.16,0.16,0.16,0.08,0.32,0.08,,,,,,,,,,,,,49.95
09/02/2014 23:10,09/02/2014 23:10,09/02/2014 23:10,247.4,4.96,-0.114,1216,136,-1080,17.74,1.17,,0.47006,1.83076,0.9896,0.81642,1.53388,0.32162,0.32162,0.14844,0.2474,0.04948,0.66798,0.14844,,,,,,,,,,,,,,0.16,0.24,0.24,0.24,0.4,0.16,0.16,0.16,0.16,0.08,0.32,0.08,,,,,,,,,,,,,49.98
09/02/2014 23:20,09/02/2014 23:20,09/02/2014 23:20,247.6,4.96,-0.171,1240,208,-1072,24.19,1.2,,0.4952,1.9808,1.03992,0.79232,1.51036,0.27236,0.29712,0.1238,0.19808,0.07428,0.56948,0.1238,,,,,,,,,,,,,,0.4,0.48,0.48,0.4,0.48,0.24,0.16,0.16,0.16,0.08,0.32,0.08,,,,,,,,,,,,,50.01
09/02/2014 23:30,09/02/2014 23:30,09/02/2014 23:30,247.14,4.96,-0.176,1232,216,-1064,25.81,1.22,,0.49428,2.075976,1.186272,0.790848,1.433412,0.197712,0.24714,0.074142,0.172998,0.12357,0.49428,0.074142,,,,,,,,,,,,,,0.4,0.56,0.48,0.4,0.48,0.24,0.16,0.16,0.16,0.16,0.32,0.08,,,,,,,,,,,,,49.98
09/02/2014 23:40,09/02/2014 23:40,09/02/2014 23:40,246.62,4.96,-0.177,1232,216,-1064,24.19,1.21,,0.49324,2.022284,1.159114,0.813846,1.430396,0.24662,0.221958,0.073986,0.147972,0.197296,0.49324,0.12331,,,,,,,,,,,,,,0.4,0.56,0.48,0.4,0.48,0.24,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.99
09/02/2014 23:50,09/02/2014 23:50,09/02/2014 23:50,245.44,10.48,-0.625,2576,1952,-1296,14.5,1.25,,0.6136,2.233504,1.129024,0.760864,1.300832,0.196352,0.196352,0.049088,0.12272,0.196352,0.417248,0.147264,,,,,,,,,,,,,,0.96,0.48,0.4,0.24,0.4,0.16,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,50.04
10/02/2014 00:00,10/02/2014 00:00,10/02/2014 00:00,244.14,27.52,-0.959,6720,6448,-1720,7.56,1.24,,0.561522,2.294916,1.025388,0.683592,1.269528,0.170898,0.12207,0.073242,0.073242,0.170898,0.317382,0.146484,,,,,,,,,,,,,,1.36,1.2,0.4,0.4,0.24,0.24,0.16,0.16,0.16,0.24,0.24,0.16,,,,,,,,,,,,,49.93
10/02/2014 00:10,10/02/2014 00:10,10/02/2014 00:10,244.42,18.32,-0.902,4472,4112,-1528,10.48,1.23,,0.562166,2.19978,1.026564,0.659934,1.319868,0.171094,0.097768,0.12221,0.12221,0.195536,0.391072,0.146652,,,,,,,,,,,,,,1.44,0.8,0.4,0.24,0.4,0.16,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.92
10/02/2014 00:20,10/02/2014 00:20,10/02/2014 00:20,245.34,13.92,-0.883,3424,3024,-1448,13.22,1.21,,0.539748,2.134458,1.202166,0.686952,1.324836,0.24534,0.073602,0.073602,0.147204,0.220806,0.417078,0.098136,,,,,,,,,,,,,,1.44,0.48,0.56,0.16,0.48,0.24,0.16,0.16,0.16,0.08,0.32,0.16,,,,,,,,,,,,,50.03
10/02/2014 00:30,10/02/2014 00:30,10/02/2014 00:30,244.7,16,-0.906,3920,3552,-1488,12.5,1.23,,0.4894,2.07995,1.2235,0.68516,1.37032,0.26917,0.07341,0.04894,0.09788,0.19576,0.41599,0.14682,,,,,,,,,,,,,,1.52,0.64,0.64,0.08,0.48,0.24,0.08,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.93
10/02/2014 00:40,10/02/2014 00:40,10/02/2014 00:40,245.88,13.12,-0.863,3216,2792,-1416,13.41,1.24,,0.540936,2.163744,1.2294,0.713052,1.35234,0.196704,0.049176,0.073764,0.098352,0.24588,0.417996,0.147528,,,,,,,,,,,,,,1.36,0.48,0.56,0.16,0.4,0.24,0.08,0.16,0.08,0.16,0.24,0.08,,,,,,,,,,,,,49.93
10/02/2014 00:50,10/02/2014 00:50,10/02/2014 00:50,246.5,11.04,-0.829,2728,2264,-1368,14.49,1.23,,0.56695,2.1692,1.1832,0.71485,1.30645,0.1972,0.07395,0.0986,0.0493,0.2465,0.36975,0.1479,,,,,,,,,,,,,,1.28,0.32,0.48,0.32,0.4,0.24,0.08,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.92
10/02/2014 01:00,10/02/2014 01:00,10/02/2014 01:00,246.78,11.12,-0.83,2736,2272,-1368,14.39,1.24,,0.592272,2.171664,1.209222,0.715662,1.307934,0.197424,0.074034,0.12339,0.049356,0.24678,0.37017,0.172746,,,,,,,,,,,,,,1.28,0.32,0.48,0.32,0.4,0.24,0.16,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.93
10/02/2014 01:10,10/02/2014 01:10,10/02/2014 01:10,246.86,10.8,-0.824,2672,2200,-1360,14.81,1.29,,0.592464,2.369856,1.135556,0.691208,1.308358,0.172802,0.098744,0.12343,0.049372,0.24686,0.394976,0.197488,,,,,,,,,,,,,,1.2,0.32,0.48,0.32,0.4,0.16,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.92
10/02/2014 01:20,10/02/2014 01:20,10/02/2014 01:20,247.94,10.8,-0.82,2672,2192,-1376,14.07,1.27,,0.644644,2.281048,1.190112,0.694232,1.388464,0.24794,0.099176,0.074382,0.074382,0.24794,0.446292,0.173558,,,,,,,,,,,,,,1.2,0.32,0.48,0.32,0.4,0.24,0.16,0.08,0.16,0.16,0.24,0.08,,,,,,,,,,,,,50
10/02/2014 01:30,10/02/2014 01:30,10/02/2014 01:30,247.12,10.8,-0.822,2664,2184,-1368,14.81,1.23,,0.568376,2.075808,1.260312,0.691936,1.383872,0.24712,0.098848,0.049424,0.074136,0.24712,0.444816,0.148272,,,,,,,,,,,,,,1.28,0.32,0.48,0.32,0.4,0.24,0.16,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.95
10/02/2014 01:40,10/02/2014 01:40,10/02/2014 01:40,246.86,10.72,-0.822,2656,2184,-1360,14.93,1.21,,0.592464,1.876136,1.382416,0.641836,1.456474,0.24686,0.074058,0.098744,0.049372,0.271546,0.444348,0.148116,,,,,,,,,,,,,,1.2,0.24,0.48,0.32,0.4,0.24,0.16,0.08,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.96
10/02/2014 01:50,10/02/2014 01:50,10/02/2014 01:50,246.7,10.72,-0.821,2656,2176,-1360,14.93,1.17,,0.59208,1.85025,1.30751,0.61675,1.38152,0.19736,0.04934,0.12335,0.04934,0.29604,0.41939,0.17269,,,,,,,,,,,,,,1.2,0.32,0.48,0.32,0.4,0.24,0.16,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.95
10/02/2014 02:00,10/02/2014 02:00,10/02/2014 02:00,247.1,10.72,-0.821,2648,2176,-1368,14.18,1.18,,0.64246,1.9768,1.26021,0.61775,1.33434,0.17297,0.02471,0.14826,0.02471,0.29652,0.39536,0.17297,,,,,,,,,,,,,,1.2,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.97
10/02/2014 02:10,10/02/2014 02:10,10/02/2014 02:10,247.36,9.04,-0.598,2240,1568,-1272,16.81,1.19,,0.6184,1.97888,1.261536,0.6184,1.335744,0.173152,0.049472,0.173152,0.049472,0.296832,0.37104,0.173152,,,,,,,,,,,,,,1.04,0.4,0.48,0.32,0.4,0.16,0.16,0.16,0.16,0.16,0.16,0.08,,,,,,,,,,,,,49.94
10/02/2014 02:20,10/02/2014 02:20,10/02/2014 02:20,248.04,10.24,-0.805,2544,2048,-1368,14.06,1.19,,0.669708,1.959516,1.2402,0.644904,1.36422,0.223236,0.049608,0.12402,0.049608,0.24804,0.396864,0.198432,,,,,,,,,,,,,,1.12,0.24,0.4,0.32,0.4,0.24,0.16,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,50.07
10/02/2014 02:30,10/02/2014 02:30,10/02/2014 02:30,246.8,11.36,-0.836,2800,2344,-1376,14.08,1.21,,0.64168,1.94972,1.234,0.64168,1.38208,0.2468,0.07404,0.09872,0.07404,0.2468,0.41956,0.17276,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.9
10/02/2014 02:40,10/02/2014 02:40,10/02/2014 02:40,246.72,11.2,-0.808,2752,2272,-1368,14.29,1.16,,0.6168,1.899744,1.159584,0.6168,1.307616,0.271392,0.074016,0.098688,0.074016,0.271392,0.419424,0.148032,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.95
10/02/2014 02:50,10/02/2014 02:50,10/02/2014 02:50,246.16,8.96,-0.624,2208,1568,-1264,15.18,1.13,,0.6154,1.944664,1.083104,0.6154,1.280032,0.24616,0.049232,0.073848,0.073848,0.270776,0.418472,0.172312,,,,,,,,,,,,,,0.96,0.32,0.4,0.24,0.4,0.16,0.16,0.08,0.16,0.16,0.24,0.16,,,,,,,,,,,,,50
10/02/2014 03:00,10/02/2014 03:00,10/02/2014 03:00,246.28,10.48,-0.815,2584,2104,-1344,14.5,1.16,,0.566444,2.044124,1.059004,0.566444,1.2314,0.221652,0.049256,0.098512,0.049256,0.270908,0.394048,0.172396,,,,,,,,,,,,,,1.2,0.32,0.4,0.24,0.32,0.16,0.08,0.08,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.92
10/02/2014 03:10,10/02/2014 03:10,10/02/2014 03:10,246.46,11.36,-0.838,2800,2344,-1376,14.08,1.2,,0.640796,2.144202,1.059778,0.591504,1.256946,0.197168,0.049292,0.12323,0.049292,0.295752,0.345044,0.147876,,,,,,,,,,,,,,1.28,0.4,0.48,0.24,0.32,0.24,0.08,0.16,0.16,0.16,0.16,0.08,,,,,,,,,,,,,49.92
10/02/2014 03:20,10/02/2014 03:20,10/02/2014 03:20,246.98,11.44,-0.839,2824,2368,-1384,13.99,1.21,,0.691544,2.148726,1.086712,0.592752,1.284296,0.197584,0.049396,0.12349,0.049396,0.321074,0.37047,0.12349,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.91
10/02/2014 03:30,10/02/2014 03:30,10/02/2014 03:30,247.56,9.44,-0.609,2328,1664,-1288,15.25,1.15,,0.668412,2.005236,1.089264,0.569388,1.287312,0.222804,0.049512,0.148536,0.024756,0.272316,0.396096,0.148536,,,,,,,,,,,,,,0.96,0.4,0.48,0.24,0.4,0.24,0.08,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.97
10/02/2014 03:40,10/02/2014 03:40,10/02/2014 03:40,247.54,10.16,-0.804,2512,2024,-1352,14.17,1.13,,0.61885,1.906058,1.064422,0.594096,1.311962,0.222786,0.049508,0.12377,0.049508,0.222786,0.420818,0.198032,,,,,,,,,,,,,,1.2,0.24,0.4,0.24,0.4,0.16,0.08,0.08,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.91
10/02/2014 03:50,10/02/2014 03:50,10/02/2014 03:50,247.46,11.12,-0.831,2752,2288,-1384,14.39,1.08,,0.519666,1.756966,1.088824,0.643396,1.286792,0.272206,0.049492,0.12373,0.049492,0.24746,0.420682,0.173222,,,,,,,,,,,,,,1.28,0.32,0.48,0.32,0.4,0.24,0.16,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,50.02
10/02/2014 04:00,10/02/2014 04:00,10/02/2014 04:00,246.8,11.36,-0.838,2816,2360,-1384,14.08,1.08,,0.4936,1.7276,1.08592,0.66636,1.33272,0.27148,0.04936,0.1234,0.04936,0.2468,0.41956,0.17276,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.96
10/02/2014 04:10,10/02/2014 04:10,10/02/2014 04:10,247.14,11.44,-0.839,2832,2376,-1392,13.99,1.12,,0.568422,1.828836,1.11213,0.61785,1.334556,0.271854,0.049428,0.148284,0.049428,0.296568,0.420138,0.148284,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.96
10/02/2014 04:20,10/02/2014 04:20,10/02/2014 04:20,247.3,9.12,-0.6,2256,1584,-1272,16.67,1.13,,0.61825,1.85475,1.11285,0.59352,1.33542,0.22257,0.04946,0.19784,0.04946,0.29676,0.42041,0.14838,,,,,,,,,,,,,,1.04,0.4,0.48,0.24,0.4,0.24,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.95
10/02/2014 04:30,10/02/2014 04:30,10/02/2014 04:30,247.1,10.4,-0.812,2576,2096,-1352,14.62,1.12,,0.64246,1.82854,1.13666,0.56833,1.33434,0.17297,0.04942,0.19768,0.04942,0.27181,0.39536,0.17297,,,,,,,,,,,,,,1.2,0.24,0.4,0.24,0.4,0.24,0.08,0.16,0.08,0.16,0.16,0.16,,,,,,,,,,,,,49.93
10/02/2014 04:40,10/02/2014 04:40,10/02/2014 04:40,247.22,11.28,-0.835,2792,2336,-1384,14.18,1.1,,0.568606,1.73054,1.137212,0.568606,1.384432,0.197776,0.074166,0.197776,0.049444,0.271942,0.37083,0.173054,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.08,0.16,0.24,0.08,,,,,,,,,,,,,49.96
10/02/2014 04:50,10/02/2014 04:50,10/02/2014 04:50,247.44,11.36,-0.838,2816,2360,-1392,14.08,1.11,,0.593856,1.781568,1.11348,0.593856,1.336176,0.24744,0.074232,0.197952,0.049488,0.272184,0.37116,0.197952,,,,,,,,,,,,,,1.28,0.32,0.48,0.24,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,50.04
10/02/2014 05:00,10/02/2014 05:00,10/02/2014 05:00,246.52,11.44,-0.84,2824,2376,-1384,13.99,1.14,,0.640952,1.922856,1.035384,0.6163,1.306556,0.271172,0.049304,0.12326,0.049304,0.295824,0.419084,0.172564,,,,,,,,,,,,,,1.28,0.32,0.48,0.32,0.4,0.24,0.08,0.16,0.16,0.16,0.24,0.08,,,,,,,,,,,,,49.95
10/02/2014 05:10,10/02/2014 05:10,10/02/2014 05:10,246.3,10.48,-0.815,2576,2096,-1344,14.5,1.11,,0.54186,1.94577,1.05909,0.64038,1.20687,0.27093,0.07389,0.04926,0.07389,0.22167,0.41871,0.17241,,,,,,,,,,,,,,1.2,0.24,0.4,0.32,0.32,0.16,0.16,0.08,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.98
10/02/2014 05:20,10/02/2014 05:20,10/02/2014 05:20,246.64,10.4,-0.813,2576,2088,-1352,14.62,1.14,,0.517944,2.047112,1.060552,0.6166,1.159208,0.24664,0.073992,0.073992,0.073992,0.271304,0.419288,0.197312,,,,,,,,,,,,,,1.2,0.32,0.4,0.32,0.32,0.16,0.16,0.08,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.99
10/02/2014 05:30,10/02/2014 05:30,10/02/2014 05:30,247.02,10.4,-0.811,2576,2088,-1352,14.62,1.17,,0.444636,2.198478,1.062186,0.592848,1.062186,0.24702,0.098808,0.098808,0.098808,0.321126,0.444636,0.197616,,,,,,,,,,,,,,1.2,0.32,0.4,0.24,0.32,0.16,0.16,0.08,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.91
10/02/2014 05:40,10/02/2014 05:40,10/02/2014 05:40,247.24,10.4,-0.811,2576,2088,-1360,14.62,1.14,,0.445032,2.175712,1.013684,0.593376,1.11258,0.222516,0.049448,0.12362,0.074172,0.271964,0.420308,0.24724,,,,,,,,,,,,,,1.2,0.32,0.4,0.24,0.32,0.16,0.08,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.98
10/02/2014 05:50,10/02/2014 05:50,10/02/2014 05:50,247.34,10.4,-0.812,2576,2088,-1360,14.62,1.15,,0.49468,2.151858,1.038828,0.61835,1.137764,0.197872,0.049468,0.12367,0.049468,0.24734,0.395744,0.222606,,,,,,,,,,,,,,1.2,0.32,0.4,0.24,0.32,0.16,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,50.05
10/02/2014 06:00,10/02/2014 06:00,10/02/2014 06:00,247.16,9.12,-0.598,2248,1576,-1272,16.67,1.18,,0.543752,2.150292,1.136936,0.593184,1.161652,0.222444,0.049432,0.12358,0.049432,0.321308,0.395456,0.197728,,,,,,,,,,,,,,1.04,0.4,0.48,0.24,0.32,0.16,0.08,0.16,0.08,0.16,0.24,0.16,,,,,,,,,,,,,49.94
10/02/2014 06:10,10/02/2014 06:10,10/02/2014 06:10,247.1,10.56,-0.814,2608,2120,-1360,14.39,1.15,,0.4942,2.10035,1.08724,0.64246,1.16137,0.17297,0.04942,0.14826,0.04942,0.29652,0.39536,0.2471,,,,,,,,,,,,,,1.2,0.32,0.4,0.24,0.32,0.16,0.16,0.16,0.16,0.16,0.24,0.16,,,,,,,,,,,,,49.96
