Date of PQ Monitor Installation,23/01/2014 15:00,=,23/01/2014 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of Logging Completion,27/02/2014 15:00,=,27/02/2014 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of PQ Monitor Removal,18/03/2014 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger Type,Ranger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Error at end of Trial,41,seconds,Behind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Logging Time,35,days =,3024000,seconds,=,Drift Per Second,-0.000013558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger DateTime,Serial DateTime,Adjusted DateTime,RMS Voltage,RMS Current,PF,Apparent Power,Active Power,Reactive Power,THD Current,THD Voltage,RMS Voltage H1,RMS Voltage H3,RMS Voltage H5,RMS Voltage H7,RMS Voltage H9,RMS Voltage H11,RMS Voltage H13,RMS Voltage H15,RMS Voltage H17,RMS Voltage H19,RMS Voltage H21,RMS Voltage H23,RMS Voltage H25,RMS Voltage H27,RMS Voltage H29,RMS Voltage H31,RMS Voltage H33,RMS Voltage H35,RMS Voltage H37,RMS Voltage H39,RMS Voltage H41,RMS Voltage H43,RMS Voltage H45,RMS Voltage H47,RMS Voltage H49,RMS Current H1,RMS Current H3,RMS Current H5,RMS Current H7,RMS Current H9,RMS Current H11,RMS Current H13,RMS Current H15,RMS Current H17,RMS Current H19,RMS Current H21,RMS Current H23,RMS Current H25,RMS Current H27,RMS Current H29,RMS Current H31,RMS Current H33,RMS Current H35,RMS Current H37,RMS Current H39,RMS Current H41,RMS Current H43,RMS Current H45,RMS Current H47,RMS Current H49,Frequency
,,,Vrms,Arms,,VA,W,Var,%,%,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Hz
23/01/2014 15:00,23/01/2014 15:00,23/01/2014 15:00,232.5,1.99,0.681818182,440,300,-250,39,2.7,232.4,1.3,5.2,2.8,0.6,0.6,0.6,0.7,0.4,0.1,0.3,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,2.54,0.28,0.3,0.2,0.1,0.09,0.09,0.08,0.07,0.04,0.06,0.04,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,50.04
23/01/2014 15:10,23/01/2014 15:10,23/01/2014 15:10,231.2,5.34,0.951219512,1230,1170,-380,10.3,2.8,231.2,1.3,5.4,2.9,0.6,0.6,0.6,0.8,0.5,0.2,0.3,0.1,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,5.32,0.33,0.37,0.09,0.06,0.03,0.09,0.07,0.08,0.03,0.06,0.02,0.02,0.03,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,50.02
23/01/2014 15:20,23/01/2014 15:20,23/01/2014 15:20,231,5.7,0.954198473,1310,1250,-390,9.5,2.7,230.9,1.3,5.3,2.9,0.6,0.5,0.6,0.7,0.4,0.1,0.3,0.1,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,5.68,0.31,0.38,0.07,0.07,0.03,0.1,0.06,0.06,0.03,0.05,0.03,0.02,0.04,0.03,0.02,0.02,0.04,0.02,0.03,0.01,0.02,0.01,0.01,0.01,50.02
23/01/2014 15:30,23/01/2014 15:30,23/01/2014 15:30,231,6.15,0.957746479,1420,1360,-400,8.4,2.7,230.9,1.3,5.1,3,0.6,0.4,0.6,0.6,0.4,0.1,0.4,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,6.14,0.28,0.37,0.06,0.09,0.02,0.08,0.06,0.04,0.04,0.04,0.04,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,50.06
23/01/2014 15:40,23/01/2014 15:40,23/01/2014 15:40,231.4,6.61,0.960784314,1530,1470,-410,7.9,2.7,231.3,1.4,5.1,2.8,0.7,0.5,0.6,0.7,0.4,0.1,0.4,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,6.59,0.27,0.37,0.05,0.12,0.03,0.07,0.08,0.03,0.06,0.03,0.04,0.02,0.04,0.03,0.03,0.04,0.02,0.04,0.01,0.02,0.01,0.02,0.02,0.02,49.94
23/01/2014 15:50,23/01/2014 15:50,23/01/2014 15:50,230.2,5.71,0.954198473,1310,1250,-390,9.7,2.8,230.2,1.3,5.3,2.9,0.7,0.5,0.8,0.8,0.4,0.2,0.4,0.1,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,5.92,0.27,0.34,0.1,0.11,0.05,0.08,0.09,0.04,0.06,0.05,0.03,0.03,0.03,0.04,0.03,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.01,49.9
23/01/2014 16:00,23/01/2014 16:00,23/01/2014 16:00,232.5,4.76,0.945454545,1100,1040,-370,11.1,2.7,232.5,1.3,5.3,2.9,0.7,0.5,0.6,0.8,0.4,0.1,0.4,0.1,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,4.77,0.32,0.34,0.12,0.06,0.04,0.08,0.07,0.06,0.02,0.07,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.01,0.01,0.01,49.93
23/01/2014 16:10,23/01/2014 16:10,23/01/2014 16:10,232.1,5.3,0.950819672,1220,1160,-380,10.1,2.7,232,1.3,5.3,2.8,0.6,0.6,0.6,0.7,0.4,0.1,0.3,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,5.28,0.31,0.37,0.08,0.07,0.04,0.09,0.06,0.07,0.02,0.06,0.01,0.03,0.02,0.04,0.01,0.03,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.01,49.95
23/01/2014 16:20,23/01/2014 16:20,23/01/2014 16:20,233.4,5.36,0.944,1250,1180,-390,9.9,2.6,233.3,1.5,5.1,2.7,0.7,0.6,0.5,0.7,0.4,0,0.3,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,5.34,0.32,0.36,0.07,0.08,0.04,0.08,0.06,0.07,0.02,0.06,0.01,0.03,0.02,0.04,0.01,0.03,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.01,49.97
23/01/2014 16:30,23/01/2014 16:30,23/01/2014 16:30,230.9,5.48,0.952380952,1260,1200,-380,9.6,2.6,230.8,1.5,5.1,2.6,0.7,0.6,0.6,0.7,0.3,0.1,0.3,0.1,0,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,5.46,0.31,0.36,0.06,0.08,0.04,0.09,0.06,0.06,0.02,0.05,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,49.95
23/01/2014 16:40,23/01/2014 16:40,23/01/2014 16:40,228.4,5.46,0.951612903,1240,1180,-380,9.4,2.6,228.3,1.6,4.9,2.6,0.7,0.7,0.5,0.7,0.2,0.1,0.3,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,5.44,0.3,0.35,0.06,0.08,0.04,0.08,0.06,0.05,0.02,0.05,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,49.96
23/01/2014 16:50,23/01/2014 16:50,23/01/2014 16:50,227,5.55,0.952380952,1260,1200,-370,9.1,2.6,227,1.6,4.9,2.5,0.7,0.7,0.5,0.6,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,5.53,0.3,0.35,0.05,0.08,0.04,0.07,0.06,0.05,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.02,49.96
23/01/2014 17:00,23/01/2014 17:00,23/01/2014 17:00,226.9,5.72,0.96124031,1290,1240,-380,8.9,2.5,226.8,1.5,4.7,2.4,0.8,0.7,0.4,0.7,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0,0,0,0,0,0,5.7,0.3,0.35,0.04,0.09,0.04,0.07,0.07,0.05,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.02,0.02,0.02,0.02,49.9
23/01/2014 17:10,23/01/2014 17:10,23/01/2014 17:10,226.9,5.62,0.952755906,1270,1210,-370,8.9,2.4,226.9,1.5,4.5,2.3,0.9,0.7,0.4,0.7,0.3,0.1,0.2,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,5.6,0.29,0.34,0.04,0.1,0.04,0.07,0.07,0.05,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,49.99
23/01/2014 17:20,23/01/2014 17:20,23/01/2014 17:20,227.7,5.73,0.953846154,1300,1240,-380,8.7,2.5,227.6,1.9,4.4,2.4,0.9,0.8,0.4,0.8,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,5.71,0.29,0.34,0.05,0.1,0.04,0.07,0.08,0.06,0.03,0.04,0.02,0.03,0.03,0.01,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.01,49.98
23/01/2014 17:30,23/01/2014 17:30,23/01/2014 17:30,227.9,5.22,0.949152542,1180,1120,-370,9.6,2.5,227.9,2.2,4.4,2.5,0.8,0.9,0.4,0.8,0.2,0,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,5.19,0.31,0.32,0.06,0.09,0.06,0.06,0.07,0.05,0.02,0.05,0.01,0.03,0.01,0.03,0.01,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.01,50.02
23/01/2014 17:40,23/01/2014 17:40,23/01/2014 17:40,226.5,5.64,0.960629921,1270,1220,-370,8.9,2.4,226.4,1.7,4.3,2.3,0.9,0.9,0.4,0.8,0.3,0,0.3,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,5.62,0.29,0.33,0.05,0.11,0.06,0.06,0.08,0.05,0.03,0.04,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.01,0.01,50.02
23/01/2014 17:50,23/01/2014 17:50,23/01/2014 17:50,228.6,5.67,0.953488372,1290,1230,-380,8.8,2.4,228.5,2.2,4.2,2.3,1,0.9,0.4,0.8,0.3,0,0.3,0.1,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,5.65,0.3,0.33,0.04,0.11,0.05,0.06,0.08,0.06,0.03,0.05,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,50
23/01/2014 18:00,23/01/2014 18:00,23/01/2014 18:00,228.2,4.78,0.944444444,1080,1020,-360,10.1,2.4,228.2,2.1,4.1,2.3,1,0.9,0.4,0.8,0.3,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,4.75,0.31,0.29,0.08,0.09,0.07,0.05,0.08,0.05,0.01,0.05,0.01,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,50.03
23/01/2014 18:10,23/01/2014 18:10,23/01/2014 18:10,226.6,4.61,0.942307692,1040,980,-350,10.4,2.4,226.5,1.8,4.2,2.3,1,0.9,0.4,0.8,0.2,0.1,0.2,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,4.59,0.31,0.28,0.09,0.09,0.07,0.05,0.09,0.04,0.01,0.05,0.02,0.02,0.04,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,50.01
23/01/2014 18:20,23/01/2014 18:20,23/01/2014 18:20,226.4,4.19,0.936170213,940,880,-330,10.9,2.2,226.4,1.6,4,2.2,1,0.8,0.3,0.7,0.3,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,4.17,0.31,0.24,0.12,0.08,0.07,0.04,0.08,0.04,0.02,0.03,0.03,0.01,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,50.02
23/01/2014 18:30,23/01/2014 18:30,23/01/2014 18:30,226.7,4.38,0.939393939,990,930,-340,10.8,2.4,226.7,2.1,4.3,2.2,1,0.9,0.4,0.7,0.3,0.1,0.2,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,4.36,0.31,0.27,0.1,0.09,0.07,0.05,0.08,0.03,0.02,0.04,0.03,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,49.94
23/01/2014 18:40,23/01/2014 18:40,23/01/2014 18:40,227.1,4.15,0.925531915,940,870,-340,11.2,2.5,227.1,2.2,4.2,2.2,1,0.9,0.3,0.8,0.3,0.1,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,4.14,0.31,0.25,0.12,0.09,0.07,0.05,0.1,0.04,0.02,0.04,0.03,0.02,0.03,0.01,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,49.94
23/01/2014 18:50,23/01/2014 18:50,23/01/2014 18:50,229,3.05,0.898550725,690,620,-310,13.2,2.3,228.9,1.9,4.1,2.2,1.1,1,0.4,0.9,0.4,0.1,0.2,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,3.03,0.28,0.15,0.13,0.1,0.07,0.04,0.09,0.06,0.01,0.05,0.03,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,49.93
23/01/2014 19:00,23/01/2014 19:00,23/01/2014 19:00,229.5,3.09,0.9,700,630,-310,13,2.4,229.4,2.1,4.1,2.4,1.1,0.9,0.4,0.9,0.4,0.1,0.2,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,3.07,0.28,0.15,0.14,0.1,0.06,0.04,0.09,0.06,0.01,0.05,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,50.01
23/01/2014 19:10,23/01/2014 19:10,23/01/2014 19:10,229.1,3.09,0.9,700,630,-310,12.9,2.4,229,2.3,4.2,2.3,1.1,0.9,0.4,0.8,0.4,0.1,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,3.06,0.28,0.16,0.14,0.1,0.06,0.03,0.09,0.06,0.01,0.05,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,50.02
23/01/2014 19:20,23/01/2014 19:20,23/01/2014 19:20,228.9,3.45,0.911392405,790,720,-320,12.5,2.4,228.8,2.1,4.3,2.1,1.1,1,0.4,0.9,0.3,0.1,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,3.43,0.3,0.19,0.14,0.08,0.08,0.03,0.1,0.05,0.03,0.05,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,50.04
23/01/2014 19:30,23/01/2014 19:30,23/01/2014 19:30,228.9,1.94,0.659090909,440,290,-250,19,2.4,228.8,2,4.3,2.2,1.1,0.9,0.4,0.9,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,2.34,0.19,0.16,0.11,0.07,0.06,0.03,0.08,0.04,0.02,0.04,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,49.95
23/01/2014 19:40,23/01/2014 19:40,23/01/2014 19:40,230.2,0.91,0.047619048,210,10,-210,23,2.4,230.1,2.3,4.1,2.3,1.1,0.9,0.3,0.8,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0.89,0.06,0.11,0.09,0.06,0.06,0.03,0.07,0.04,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,49.99
23/01/2014 19:50,23/01/2014 19:50,23/01/2014 19:50,229.9,0.91,0.05,200,10,-200,22.5,2.4,229.8,2.5,4.1,2.2,1,1,0.4,0.8,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0.89,0.06,0.11,0.09,0.05,0.05,0.02,0.06,0.03,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,50.05
23/01/2014 20:00,23/01/2014 20:00,23/01/2014 20:00,228.5,0.94,0.15,200,30,-200,36.5,2.5,228.5,2.3,4.5,2.4,1,0.8,0.4,0.8,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.87,0.14,0.19,0.15,0.1,0.07,0.05,0.08,0.04,0.02,0.04,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,49.97
23/01/2014 20:10,23/01/2014 20:10,23/01/2014 20:10,230.7,0.96,0.2,200,40,-200,44.5,2.6,230.7,2.4,4.5,2.3,1.2,0.9,0.5,0.9,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.88,0.17,0.22,0.17,0.12,0.09,0.06,0.09,0.05,0.02,0.05,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,49.97
23/01/2014 20:20,23/01/2014 20:20,23/01/2014 20:20,231.2,0.96,0.15,200,30,-200,44.5,2.5,231.1,2.2,4.6,2.2,1.1,0.9,0.4,0.9,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.88,0.16,0.22,0.17,0.12,0.09,0.06,0.09,0.05,0.02,0.05,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,50
23/01/2014 20:30,23/01/2014 20:30,23/01/2014 20:30,231.8,2.37,0.811320755,530,430,-280,27,2.6,231.7,2.2,4.7,2.4,1.1,0.8,0.4,0.9,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,2.62,0.28,0.24,0.17,0.11,0.08,0.06,0.1,0.05,0.02,0.05,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,49.94
23/01/2014 20:40,23/01/2014 20:40,23/01/2014 20:40,231.4,4.43,0.931372549,1020,950,-360,11.5,2.6,231.3,2.2,4.7,2.4,1.1,0.8,0.4,0.9,0.3,0.2,0.3,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,4.41,0.34,0.29,0.11,0.1,0.07,0.06,0.09,0.04,0.01,0.05,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,49.93
23/01/2014 20:50,23/01/2014 20:50,23/01/2014 20:50,229.7,4.78,0.944954128,1090,1030,-370,11,2.6,229.7,2.4,4.7,2.4,1.1,0.8,0.5,0.8,0.3,0.1,0.3,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,4.75,0.34,0.32,0.09,0.11,0.07,0.06,0.08,0.05,0.02,0.06,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,49.95
23/01/2014 21:00,23/01/2014 21:00,23/01/2014 21:00,229,5.11,0.948275862,1160,1100,-370,10.1,2.6,228.9,2.5,4.3,2.5,1.1,0.9,0.5,0.9,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,5.09,0.32,0.32,0.07,0.11,0.07,0.06,0.08,0.07,0.04,0.06,0.01,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,50.08
23/01/2014 21:10,23/01/2014 21:10,23/01/2014 21:10,230.6,5.45,0.952,1250,1190,-390,9.7,2.6,230.5,2.4,4.4,2.5,1.1,0.8,0.5,0.9,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,5.43,0.32,0.34,0.06,0.12,0.07,0.06,0.09,0.08,0.04,0.05,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,50.03
23/01/2014 21:20,23/01/2014 21:20,23/01/2014 21:20,230.2,5.79,0.954545455,1320,1260,-400,9.3,2.6,230.1,2.1,4.7,2.5,1.1,0.7,0.5,0.9,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,5.76,0.31,0.35,0.06,0.13,0.06,0.06,0.1,0.06,0.05,0.04,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,49.98
23/01/2014 21:30,23/01/2014 21:30,23/01/2014 21:30,230,6.11,0.957142857,1400,1340,-410,8.9,2.7,229.9,2.4,4.8,2.4,1.1,0.7,0.5,0.9,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,6.08,0.31,0.36,0.06,0.14,0.03,0.05,0.11,0.06,0.05,0.03,0.04,0.01,0.04,0.02,0.04,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,49.94
23/01/2014 21:40,23/01/2014 21:40,23/01/2014 21:40,231.5,6.34,0.95890411,1460,1400,-420,8.4,2.6,231.4,2.4,4.6,2.4,1.1,0.8,0.5,0.9,0.3,0.1,0.3,0.1,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,6.32,0.3,0.35,0.06,0.14,0.03,0.05,0.12,0.06,0.03,0.02,0.04,0.02,0.04,0.03,0.04,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,49.99
23/01/2014 21:50,23/01/2014 21:50,23/01/2014 21:50,230.7,6.58,0.960264901,1510,1450,-420,8.1,2.7,230.6,2.5,4.8,2.4,1.1,0.7,0.4,0.8,0.4,0.2,0.3,0.1,0,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,6.56,0.3,0.36,0.07,0.14,0.02,0.04,0.12,0.06,0.02,0.03,0.05,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,49.98
23/01/2014 22:00,23/01/2014 22:00,23/01/2014 22:00,232,7.54,0.971264368,1740,1690,-440,7.1,2.7,231.9,2.4,4.9,2.6,1.1,0.6,0.4,0.9,0.4,0.2,0.3,0.1,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,7.53,0.28,0.35,0.09,0.15,0.03,0.03,0.14,0.05,0.02,0.06,0.05,0.04,0.04,0.05,0.02,0.05,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,49.98
23/01/2014 22:10,23/01/2014 22:10,23/01/2014 22:10,231.2,8.06,0.97311828,1860,1810,-450,6.5,2.7,231.1,2.3,4.8,2.6,1.1,0.6,0.4,0.9,0.4,0.1,0.3,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,8.05,0.26,0.33,0.1,0.16,0.03,0.03,0.15,0.02,0.02,0.08,0.05,0.05,0.03,0.05,0.04,0.06,0.04,0.03,0.05,0.03,0.03,0.02,0.02,0.02,49.98
23/01/2014 22:20,23/01/2014 22:20,23/01/2014 22:20,233.4,2.21,0.647058824,510,330,-250,20.7,2.7,233.3,2.4,4.9,2.6,1,0.6,0.5,0.9,0.3,0.1,0.4,0.1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,3.53,0.12,0.18,0.1,0.08,0.04,0.04,0.09,0.03,0.01,0.05,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,49.95
23/01/2014 22:30,23/01/2014 22:30,23/01/2014 22:30,235.6,0.93,0.047619048,210,10,-210,23.3,2.6,235.5,2.1,4.9,2.7,1,0.5,0.4,0.8,0.4,0.1,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0.91,0.05,0.13,0.1,0.05,0.03,0.04,0.07,0.04,0,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,49.99
23/01/2014 22:40,23/01/2014 22:40,23/01/2014 22:40,235.5,0.93,0.047619048,210,10,-210,23.5,2.6,235.4,1.7,5,2.7,1,0.5,0.4,0.9,0.3,0.1,0.4,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0.1,0,0,0,0.91,0.05,0.13,0.1,0.05,0.03,0.04,0.07,0.03,0,0.04,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,49.93
23/01/2014 22:50,23/01/2014 22:50,23/01/2014 22:50,237.1,0.96,0.142857143,210,30,-210,37.8,2.7,237,1.7,5.4,2.8,1,0.3,0.5,0.8,0.3,0.1,0.4,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0.9,0.12,0.21,0.16,0.09,0.06,0.06,0.08,0.04,0.02,0.06,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,49.93
23/01/2014 23:00,23/01/2014 23:00,23/01/2014 23:00,238.9,0.98,0.136363636,220,30,-220,40.3,2.8,238.8,1.7,5.4,2.9,1,0.4,0.5,0.9,0.3,0.1,0.4,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0.91,0.13,0.22,0.17,0.1,0.07,0.06,0.09,0.04,0.02,0.06,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,49.98
23/01/2014 23:10,23/01/2014 23:10,23/01/2014 23:10,237.8,0.97,0.142857143,210,30,-210,40.4,2.7,237.7,1.7,5.2,3,0.9,0.4,0.5,0.8,0.2,0.1,0.4,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.9,0.13,0.21,0.17,0.1,0.07,0.07,0.08,0.04,0.02,0.06,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,49.95
23/01/2014 23:20,23/01/2014 23:20,23/01/2014 23:20,238.6,0.95,0.045454545,220,10,-220,26.5,2.7,238.5,1.6,5.2,3.1,0.9,0.2,0.5,0.8,0.2,0.1,0.4,0.1,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0.92,0.07,0.15,0.13,0.06,0.03,0.05,0.07,0.03,0.01,0.05,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,50
