Date of PQ Monitor Installation,23/01/2014 13:35,=,23/01/2014 13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of Logging Completion,18/02/2014 16:20,=,18/02/2014 16:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date of PQ Monitor Removal,17/03/2014 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Error at end of Trial,9,seconds,Behind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Logging Time,26.11458333,days =,2256300,seconds,=,Drift Per Second,-0.000003989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logger DateTime,Serial DateTime,Adjusted DateTime,RMS Voltage,RMS Current,PF,Apparent Power,Active Power,Reactive Power,THD Current,THD Voltage,RMS Voltage H1,RMS Voltage H3,RMS Voltage H5,RMS Voltage H7,RMS Voltage H9,RMS Voltage H11,RMS Voltage H13,RMS Voltage H15,RMS Voltage H17,RMS Voltage H19,RMS Voltage H21,RMS Voltage H23,RMS Voltage H25,RMS Voltage H27,RMS Voltage H29,RMS Voltage H31,RMS Voltage H33,RMS Voltage H35,RMS Voltage H37,RMS Voltage H39,RMS Voltage H41,RMS Voltage H43,RMS Voltage H45,RMS Voltage H47,RMS Voltage H49,RMS Current H1,RMS Current H3,RMS Current H5,RMS Current H7,RMS Current H9,RMS Current H11,RMS Current H13,RMS Current H15,RMS Current H17,RMS Current H19,RMS Current H21,RMS Current H23,RMS Current H25,RMS Current H27,RMS Current H29,RMS Current H31,RMS Current H33,RMS Current H35,RMS Current H37,RMS Current H39,RMS Current H41,RMS Current H43,RMS Current H45,RMS Current H47,RMS Current H49,Frequency
,,,Vrms,Arms,,VA,W,Var,%,%,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Vrms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Arms,Hz
23/01/2014 13:40,23/01/2014 13:40,23/01/2014 13:40,243.7,5.3,0.555,1260,1120,-330,25.4,2.2,243.7,1,4.7,2.1,0.7,0.6,0.2,0.3,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,7,0.4,0.4,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 13:50,23/01/2014 13:50,23/01/2014 13:50,242.3,10.9,0.975,2620,2590,-370,9.2,2.2,242.2,0.9,4.6,2.1,0.7,0.6,0.2,0.2,0.1,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,11.7,0.5,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99
23/01/2014 14:00,23/01/2014 14:00,23/01/2014 14:00,244.2,5,0.943,1220,1150,-390,17.1,2.2,244.1,1.1,4.7,2.2,0.8,0.6,0.2,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,5.1,0.5,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 14:10,23/01/2014 14:10,23/01/2014 14:10,243.4,3.9,0.921,930,860,-360,21.3,2.2,243.4,1.2,4.5,2.3,0.8,0.6,0.2,0.3,0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,3.8,0.6,0.4,0.3,0.1,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 14:20,23/01/2014 14:20,23/01/2014 14:20,242,4,0.924,940,870,-360,20.6,2.2,241.9,1.2,4.6,2.2,0.9,0.6,0.1,0.3,0,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,3.9,0.6,0.4,0.4,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 14:30,23/01/2014 14:30,23/01/2014 14:30,242.8,3.9,0.92,920,840,-360,22.3,2.2,242.7,1.1,4.7,2.2,0.9,0.5,0.1,0.4,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,3.8,0.6,0.4,0.4,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05
23/01/2014 14:40,23/01/2014 14:40,23/01/2014 14:40,242.3,3.7,0.917,890,810,-350,22.6,2.1,242.3,1.1,4.4,2.2,0.8,0.5,0.1,0.4,0,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,3.7,0.6,0.3,0.4,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.98
23/01/2014 14:50,23/01/2014 14:50,23/01/2014 14:50,242.3,3.9,0.924,940,870,-360,21.5,2.2,242.3,1.1,4.6,2.2,0.8,0.5,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,3.9,0.6,0.4,0.4,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06
23/01/2014 15:00,23/01/2014 15:00,23/01/2014 15:00,243.7,4,0.923,960,880,-370,20.7,2.2,243.7,1.1,4.6,2.3,0.8,0.5,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,3.9,0.6,0.4,0.4,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.13
23/01/2014 15:10,23/01/2014 15:10,23/01/2014 15:10,243.7,3.7,0.916,890,820,-360,22.3,2.3,243.6,1,4.7,2.3,0.8,0.5,0.1,0.4,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,3.7,0.6,0.4,0.4,0.1,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97
23/01/2014 15:20,23/01/2014 15:20,23/01/2014 15:20,243.5,3.7,0.915,880,810,-350,22.5,2.2,243.4,1,4.6,2.3,0.8,0.5,0.1,0.4,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,3.6,0.6,0.4,0.4,0.1,0,0,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,49.98
23/01/2014 15:30,23/01/2014 15:30,23/01/2014 15:30,244.2,3.9,0.92,930,850,-360,21.5,2.2,244.2,1.1,4.7,2.4,0.8,0.5,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,3.8,0.6,0.4,0.4,0.1,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04
23/01/2014 15:40,23/01/2014 15:40,23/01/2014 15:40,244.1,3.9,0.923,940,870,-360,21.5,2.3,244.1,1.1,4.7,2.4,0.8,0.5,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,3.8,0.6,0.4,0.3,0.1,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 15:50,23/01/2014 15:50,23/01/2014 15:50,242.3,3.7,0.918,890,820,-350,22.7,2.2,242.3,1,4.6,2.3,0.9,0.5,0.1,0.4,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,3.7,0.6,0.3,0.4,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07
23/01/2014 16:00,23/01/2014 16:00,23/01/2014 16:00,242.6,3.7,0.917,890,810,-350,22.7,2.2,242.5,1,4.6,2.4,0.9,0.6,0.1,0.4,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,3.7,0.6,0.3,0.4,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.03
23/01/2014 16:10,23/01/2014 16:10,23/01/2014 16:10,242.7,4.7,0.926,1130,1060,-370,18.5,2.3,242.7,1,4.7,2.3,0.8,0.6,0.1,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,4.9,0.5,0.4,0.3,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01
23/01/2014 16:20,23/01/2014 16:20,23/01/2014 16:20,240.9,8,0.971,1920,1870,-410,9.1,2.3,240.8,1,4.8,2.2,0.8,0.6,0.1,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,8.1,0.4,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.03
23/01/2014 16:30,23/01/2014 16:30,23/01/2014 16:30,241,9.5,0.984,2290,2250,-400,6.7,2.3,240.9,1,4.8,2.2,0.8,0.6,0.2,0.4,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,9.5,0.4,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05
23/01/2014 16:40,23/01/2014 16:40,23/01/2014 16:40,240.1,11,0.989,2650,2620,-390,5.7,2.3,240.1,1.2,4.9,2.2,0.7,0.7,0.2,0.4,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,11,0.4,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 16:50,23/01/2014 16:50,23/01/2014 16:50,238.9,12.4,0.992,2970,2950,-370,5,2.2,238.8,1,4.7,2.1,0.7,0.6,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,12.4,0.4,0.4,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9
23/01/2014 17:00,23/01/2014 17:00,23/01/2014 17:00,238.5,14,0.994,3350,3330,-350,4.3,2.2,238.5,1,4.6,2.1,0.8,0.6,0.2,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,14,0.4,0.4,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 17:10,23/01/2014 17:10,23/01/2014 17:10,234.9,14.7,0.995,3450,3430,-330,4.3,2.2,234.9,1.2,4.5,2.1,0.7,0.6,0.2,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,14.7,0.4,0.4,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 17:20,23/01/2014 17:20,23/01/2014 17:20,236.5,5.7,0.953,1330,1270,-370,15.1,2.2,236.5,1.3,4.4,2.2,0.8,0.6,0.2,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,5.8,0.5,0.4,0.2,0.1,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97
23/01/2014 17:30,23/01/2014 17:30,23/01/2014 17:30,236.5,5.8,0.959,1360,1300,-380,12.9,2.2,236.5,1.3,4.3,2.1,0.8,0.6,0.2,0.4,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0.1,0,0,0,0,5.8,0.5,0.4,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 17:40,23/01/2014 17:40,23/01/2014 17:40,237.7,4.9,0.947,1150,1090,-360,16.3,2.1,237.7,1.4,4.3,2,0.9,0.6,0.2,0.4,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0,0,4.9,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96
23/01/2014 17:50,23/01/2014 17:50,23/01/2014 17:50,240,4,0.926,930,870,-350,20.5,2,240,1.5,4,2,0.9,0.6,0.2,0.4,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,3.9,0.6,0.3,0.3,0.1,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96
23/01/2014 18:00,23/01/2014 18:00,23/01/2014 18:00,239.7,4.5,0.929,1060,1000,-360,18.7,2,239.7,1.4,3.8,1.9,0.9,0.7,0.3,0.4,0.3,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,4.6,0.6,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9
23/01/2014 18:10,23/01/2014 18:10,23/01/2014 18:10,241.1,6.5,0.957,1550,1500,-380,13.3,1.9,241.1,1.4,3.8,1.8,0.9,0.8,0.3,0.4,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,6.9,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99
23/01/2014 18:20,23/01/2014 18:20,23/01/2014 18:20,243.3,5.5,0.95,1340,1280,-390,14.6,1.9,243.3,1.2,3.8,1.8,0.9,0.8,0.3,0.5,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,5.7,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.98
23/01/2014 18:30,23/01/2014 18:30,23/01/2014 18:30,242.5,4.5,0.937,1070,1000,-370,18.1,1.9,242.4,1.3,3.8,1.7,1,0.9,0.3,0.5,0.2,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0,4.4,0.5,0.4,0.3,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 18:40,23/01/2014 18:40,23/01/2014 18:40,241,6.5,0.946,1560,1510,-380,13.3,1.9,241,1.4,3.6,1.8,0.9,0.8,0.2,0.5,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0,7,0.5,0.4,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 18:50,23/01/2014 18:50,23/01/2014 18:50,240.6,5.7,0.954,1370,1310,-390,13.7,1.8,240.6,1.3,3.4,1.7,1,0.8,0.3,0.5,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0,0,5.9,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
23/01/2014 19:00,23/01/2014 19:00,23/01/2014 19:00,242.4,4.3,0.933,1040,970,-370,18.9,1.8,242.4,1.4,3.4,1.7,1,0.8,0.3,0.5,0.2,0.3,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,4.3,0.6,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.03
23/01/2014 19:10,23/01/2014 19:10,23/01/2014 19:10,239,6.7,0.949,1600,1550,-380,12,1.8,239,1.4,3.4,1.7,1,0.8,0.3,0.6,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,7.2,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01
23/01/2014 19:20,23/01/2014 19:20,23/01/2014 19:20,239.9,6.1,0.957,1460,1410,-390,12.6,1.8,239.8,1.5,3.4,1.7,1.1,0.9,0.3,0.6,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0,0,0.1,0,0,0.1,0,0,0,0,6.3,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 19:30,23/01/2014 19:30,23/01/2014 19:30,240.9,5.1,0.947,1220,1150,-380,15.8,1.9,240.8,1.6,3.5,1.8,1.1,0.9,0.4,0.7,0.4,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,5.1,0.5,0.4,0.2,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.93
23/01/2014 19:40,23/01/2014 19:40,23/01/2014 19:40,240.2,4.8,0.945,1140,1080,-370,16.5,1.9,240.2,1.7,3.5,1.9,1.2,0.9,0.3,0.7,0.4,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0,0,0,0.1,0,0,0,0,4.8,0.5,0.4,0.2,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 19:50,23/01/2014 19:50,23/01/2014 19:50,236.2,6.6,0.947,1560,1510,-360,13.3,2,236.2,1.6,3.5,1.8,1.1,0.9,0.3,0.7,0.4,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,7.3,0.5,0.4,0.2,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 20:00,23/01/2014 20:00,23/01/2014 20:00,235.2,5.7,0.958,1320,1270,-370,12.5,2,235.2,1.6,3.6,1.8,1.1,0.8,0.3,0.6,0.3,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0,0,0.1,0,0,0,0,5.7,0.5,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.01
23/01/2014 20:10,23/01/2014 20:10,23/01/2014 20:10,238.1,4.1,0.931,950,890,-350,20.2,1.9,238.1,1.5,3.5,1.8,1.1,0.7,0.3,0.5,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,4,0.6,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,50.02
23/01/2014 20:20,23/01/2014 20:20,23/01/2014 20:20,240.3,4.9,0.941,1150,1090,-370,17.2,1.9,240.3,1.5,3.7,1.8,1.1,0.7,0.4,0.6,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,5,0.5,0.3,0.3,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04
23/01/2014 20:30,23/01/2014 20:30,23/01/2014 20:30,238.6,8.9,0.963,2120,2070,-370,9,1.9,238.6,1.3,3.6,1.8,1,0.7,0.3,0.5,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0.1,0,9.3,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 20:40,23/01/2014 20:40,23/01/2014 20:40,238.3,12.1,0.992,2870,2850,-370,4.9,1.9,238.3,1.3,3.7,1.7,1.1,0.8,0.3,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,12.1,0.4,0.4,0,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99
23/01/2014 20:50,23/01/2014 20:50,23/01/2014 20:50,238.2,14.4,0.995,3430,3410,-340,4.2,1.9,238.2,1.4,3.7,1.7,1.1,0.8,0.4,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0,14.4,0.4,0.4,0,0.1,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04
23/01/2014 21:00,23/01/2014 21:00,23/01/2014 21:00,240.7,5.4,0.947,1270,1210,-360,16.7,2,240.6,1.5,3.7,1.9,1.2,0.8,0.4,0.6,0.4,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,5.8,0.6,0.4,0.2,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96
23/01/2014 21:10,23/01/2014 21:10,23/01/2014 21:10,242,5.1,0.943,1230,1170,-380,16,1.9,241.9,1.5,3.7,1.9,1.2,0.8,0.4,0.6,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,5.3,0.5,0.4,0.3,0.1,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97
23/01/2014 21:20,23/01/2014 21:20,23/01/2014 21:20,240.8,6.4,0.935,1520,1460,-380,13.8,2,240.8,1.5,3.7,1.8,1.1,0.8,0.4,0.6,0.4,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,6.8,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
23/01/2014 21:30,23/01/2014 21:30,23/01/2014 21:30,239.8,8.9,0.982,2130,2090,-400,6.9,2,239.8,1.5,3.8,1.8,1,0.8,0.3,0.6,0.4,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,8.9,0.4,0.4,0,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.93
23/01/2014 21:40,23/01/2014 21:40,23/01/2014 21:40,238.3,10,0.987,2380,2350,-380,5.9,2,238.2,1.4,3.7,1.8,1,0.8,0.3,0.6,0.4,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,10,0.4,0.4,0,0.1,0.1,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,49.93
23/01/2014 21:50,23/01/2014 21:50,23/01/2014 21:50,239.1,10.8,0.989,2590,2560,-380,5.3,2,239.1,1.5,4,1.8,1,0.8,0.4,0.6,0.4,0.3,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,10.8,0.4,0.4,0,0.1,0.1,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
23/01/2014 22:00,23/01/2014 22:00,23/01/2014 22:00,238.7,11.7,0.991,2800,2770,-370,4.9,2.1,238.6,1.5,4,1.8,1,0.8,0.3,0.6,0.4,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,11.8,0.4,0.4,0,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07
23/01/2014 22:10,23/01/2014 22:10,23/01/2014 22:10,240,10.1,0.936,2420,2370,-340,12.3,2.1,240,1.6,4,1.8,0.9,0.8,0.3,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,11.2,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04
23/01/2014 22:20,23/01/2014 22:20,23/01/2014 22:20,236,12.8,0.986,3020,3000,-340,5.8,2.1,235.9,1.7,4,1.9,0.9,0.8,0.3,0.6,0.4,0.2,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,13.1,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97
23/01/2014 22:30,23/01/2014 22:30,23/01/2014 22:30,234.7,14.9,0.996,3490,3470,-330,4.2,2.1,234.7,1.7,4.1,1.9,0.9,0.7,0.2,0.6,0.4,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,14.9,0.4,0.4,0.1,0.1,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.94
23/01/2014 22:40,23/01/2014 22:40,23/01/2014 22:40,237.9,5.6,0.956,1310,1250,-380,14.3,2.2,237.9,1.8,4.1,2.1,1,0.7,0.3,0.6,0.4,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,5.6,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
23/01/2014 22:50,23/01/2014 22:50,23/01/2014 22:50,238.3,5.1,0.948,1200,1140,-370,15.6,2.2,238.3,1.7,4.2,2.1,1,0.7,0.3,0.6,0.4,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,5.1,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.97
23/01/2014 23:00,23/01/2014 23:00,23/01/2014 23:00,240.5,4,0.928,950,880,-350,20.1,2.2,240.4,1.7,4.2,2.2,1,0.7,0.2,0.6,0.3,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0,0,0,0,0,0,3.9,0.5,0.4,0.3,0,0,0.1,0.1,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,49.99
23/01/2014 23:10,23/01/2014 23:10,23/01/2014 23:10,238.1,4.5,0.897,1070,1000,-350,18.8,2.2,238,1.7,4.2,2.2,1,0.7,0.2,0.6,0.3,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,4.9,0.5,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.99
23/01/2014 23:20,23/01/2014 23:20,23/01/2014 23:20,239.9,6.3,0.646,1490,1380,-330,19.6,2.2,239.9,1.5,4.4,2.1,0.9,0.6,0.2,0.5,0.3,0.3,0.2,0.2,0.2,0.2,0.1,0,0.1,0.1,0,0,0,0,0,0,0,7.8,0.5,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.95
